correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
VU_FactBilling_ForBigQuery.PayerPurseAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PayerPurseAsString,applied,146,Payer purse/wallet ID. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PayerPurseAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PayerStatus,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PayerStatus,applied,147,Payer verification status. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PayerStatus',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentAmountAsDecimal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentAmountAsDecimal,applied,148,Amount from payment XML. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentAmountAsDecimal',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentDateAsDateTime,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentDateAsDateTime,applied,149,Payment date from XML. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentDateAsDateTime',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentGuaranteeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentGuaranteeAsString,applied,150,Payment guarantee code. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentGuaranteeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentModeAsInteger,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentModeAsInteger,applied,151,Payment processing mode. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentModeAsInteger',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentProviderTransactionStatusAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentProviderTransactionStatusAsString,applied,152,Status string from provider. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentProviderTransactionStatusAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentStatusAsInteger,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentStatusAsInteger,applied,153,Status integer from provider. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentStatusAsInteger',d.PaymentData)`. Provider status integer echo; not identical to `PaymentStatusID` semantics. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PaymentTypeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PaymentTypeAsString,applied,154,Payment type label from provider. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PaymentTypeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PlaidItemIDAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PlaidItemIDAsString,applied,155,Plaid (ACH) item identifier. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PlaidItemIDAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PlaidNamesAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PlaidNamesAsString,applied,156,Plaid account holder names. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PlaidNamesAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PlatformID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PlatformID,applied,81,Device/platform from second ETL pass via Fact_CustomerAction. NULL if no session match. (Tier 1 — inherited from Fact_BillingDeposit wiki),Pass-1 INSERT leaves NULL; then `UPDATE a SET PlatformID=b.PlatformID FROM Fact_BillingDeposit a JOIN #Fact_BillingDepositAction b ON `a.CID=b.RealCID AND a.SessionID=b.SessionID` where `#Fact_BillingDepositAction` is built from `Fact_CustomerAction` `ActionTypeID=14` (`SP_Fact_BillingDeposit_DL_To_Synapse`). (Tier 2 — via Fact_BillingDeposit),L1-structural
VU_FactBilling_ForBigQuery.PlatformIDAsInteger,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PlatformIDAsInteger,applied,157,Platform from payment XML (separate from PlatformID). XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PlatformIDAsInteger',d.PaymentData)`. Separate from fact `PlatformID` (session join). (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PromotionCodeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PromotionCodeAsString,applied,158,Promotion/voucher code used. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PromotionCodeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.PurseAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,PurseAsString,applied,108,E-wallet purse/account ID. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('PurseAsString',f.FundingData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.RapidFirstNameAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,RapidFirstNameAsString,applied,160,Rapid (payout) first name. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('RapidFirstNameAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.RapidLastNameAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,RapidLastNameAsString,applied,161,Rapid (payout) last name. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('RapidLastNameAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.ResponseMessageAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,ResponseMessageAsString,applied,162,Provider response message. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ResponseMessageAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.ResponseTimeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,ResponseTimeAsString,applied,163,Provider response time. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ResponseTimeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.RoutingNumberAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,RoutingNumberAsString,applied,109,US ACH routing number. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('RoutingNumberAsString',f.FundingData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.SecretKeyAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,SecretKeyAsString,applied,164,Provider secret key (masked/reference). XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('SecretKeyAsString',d.PaymentData)`. Masked / reference only; treat as sensitive. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.SecureIDAsDecimal,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,SecureIDAsDecimal,applied,110,Secure transaction ID (numeric string). XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('SecureIDAsDecimal',f.FundingData)` (nvarchar storage). (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.SecuredCardDataAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,SecuredCardDataAsString,applied,89,Tokenized card data reference. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('SecuredCardDataAsString',f.FundingData)`. Token / secured card reference; PSP semantics `[UNVERIFIED]`. (Tier 3 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.SessionID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,SessionID,applied,80,Application session ID. Used for PlatformID enrichment. (Tier 1 — inherited from Fact_BillingDeposit wiki),"ETL `ISNULL(d.SessionID,0)` (Ext_FBD). Platform enrichment JOIN uses `CID`+`SessionID`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.SortCodeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,SortCodeAsString,applied,111,UK bank sort code. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('SortCodeAsString',f.FundingData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.StateIDAsInteger,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,StateIDAsInteger,applied,73,Customer state/province from payment data. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('StateIDAsInteger',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.ThreeDsAsJson,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,ThreeDsAsJson,applied,165,Raw 3DS authentication data as JSON string. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ThreeDsAsJson',d.PaymentData)`. Raw 3DS payload JSON string. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.ThreeDsResponseType,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,ThreeDsResponseType,applied,166,3DS outcome ID as string. Cast to INT to JOIN Dim_ThreeDsResponseTypes. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ThreeDsResponseType',d.PaymentData)`. Outcome id as string; analysts `TRY_CAST` → `Dim_ThreeDsResponseTypes`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.TokenAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,TokenAsString,applied,167,Payment token from tokenization service. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('TokenAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.TransactionIDAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,TransactionIDAsString,applied,168,Provider transaction ID string. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('TransactionIDAsString',d.PaymentData)`. Distinct from `Billing.Deposit.TransactionID` (internal 6-char) — this is provider string from XML. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,UpdateDate,applied,70,ETL load timestamp (GETDATE()). (Tier 1 — inherited from Fact_BillingDeposit wiki),ETL `GETDATE()` at Ext_FBD build. (Tier 2 — via Fact_BillingDeposit),L1-structural
VU_FactBilling_ForBigQuery.ZipCodeAsString,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,ZipCodeAsString,applied,169,Billing postal/ZIP code. XML-extracted. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ZipCodeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",L1-structural
VU_FactBilling_ForBigQuery.v,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,v,applied,103,XML-extracted field with no descriptive name (artifact). Contents require domain review. (Tier 1 — inherited from Fact_BillingDeposit wiki),"`[DWH_dbo].[ExtractXMLValue]('ClientBankNameAsString',f.FundingData)` **aliased** `AS v` — duplicate payload versus `ClientBankNameAsString` column (same XML key loaded twice). (Tier 3 — via Fact_BillingDeposit)",L1-structural
V_Customers.AccountManagerID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,AccountManagerID,applied,51,Assigned account manager. FK → Dim_Manager. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Customers.Bankruptcy,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,Bankruptcy,applied,42,Bankruptcy flag. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Legacy: bankruptcy flag. NOT populated by current SP. DEFAULT 0. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.CommunicationLanguageID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,CommunicationLanguageID,applied,45,Language used for customer communications. FK → Dim_Language. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Customers.CurentValue,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,CurentValue,applied,34,"Current attribute value at time of change. Legacy — always 0 in current ETL. Note typo: ""Curent"" not ""Current"". (Tier 1 — inherited from Fact_SnapshotCustomer wiki)","[UNVERIFIED] Legacy: the current value of the changed attribute (used with CustomerChangeTypeID). NOT populated by current SP. Column name has a typo (""Curent""). (Tier 4 — via Fact_SnapshotCustomer)",L1-structural
V_Customers.CustomerChangeTypeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,CustomerChangeTypeID,applied,33,Change type that triggered this snapshot row. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),"[UNVERIFIED] Legacy: type of change that created this snapshot row (e.g., 1=CountryID, 2=LabelID). NOT populated by current SP — retained for backward compatibility. FK to Dim_CustomerChangeType. (Tier 4 — via Fact_SnapshotCustomer)",L1-structural
V_Customers.DemoCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,DemoCID,applied,32,Demo account Customer ID. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Demo account customer ID linked to this real customer. NOT populated by current SP_Fact_SnapshotCustomer — legacy column from original SCD2 design. Value is DEFAULT NULL/0 for all rows created post-schema-migration. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.DocsOK,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,DocsOK,applied,40,Document verification status. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Legacy: documents verified flag (1=OK). NOT populated by current SP. DEFAULT 0. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.Evangelist,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,Evangelist,applied,47,Evangelist program flag. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Legacy: evangelist/ambassador status flag. NOT populated by current SP. DEFAULT 0. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.GCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,GCID,applied,29,Global Customer ID — unique cross-platform identifier. ISNULL → 0 when NULL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 — via Fact_SnapshotCustomer)",L1-structural
V_Customers.IsDepositor,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,IsDepositor,applied,54,Whether the customer has ever deposited. Not wrapped in ISNULL — only column passed through without null coercion. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),1 if the customer has made at least one real-money deposit (FTD detected). Set when CID appears in Ext_FSC_Customer_FirstTimeDeposits. Never reverted to 0 once set. DEFAULT 0. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Customers.PlayerLevelID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,PlayerLevelID,applied,52,Gamification/tier level. FK → Dim_PlayerLevel. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Real vs demo account tier. FK → Dim_PlayerLevel (Tier 1 - Fact_SnapshotCustomer),L2-semantic
V_Customers.PremiumAccount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,PremiumAccount,applied,46,Premium account flag. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Legacy: premium account flag. NOT populated by current SP. DEFAULT 0. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.PreviousValue,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,PreviousValue,applied,35,Previous attribute value before change. Legacy — always 0 in current ETL. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),[UNVERIFIED] Legacy: the previous value of the changed attribute. NOT populated by current SP. (Tier 4 — via Fact_SnapshotCustomer),L1-structural
V_Customers.RealCID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,RealCID,applied,31,Real-money account Customer ID. ISNULL → 0. (Tier 1 — inherited from Fact_SnapshotCustomer wiki),Real (funded) customer ID. Hash distribution key. The primary customer identifier in the DWH ecosystem. FK to Dim_Customer (if exists). 46.4M distinct values. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Customers.RegulationID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,RegulationID,applied,49,"Regulatory jurisdiction. FK → Dim_Regulation. Sourced from RegulationChangeLog, not BO. (Tier 1 — inherited from Fact_SnapshotCustomer wiki)",Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 — via Fact_SnapshotCustomer),L1-structural
V_Dim_Customer.AccountExpirationDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Customer.md,AccountExpirationDate,applied,60,Expiration date for demo or time-limited accounts. CONVERT to varchar(50) style 121. NULL for standard real-money accounts. (Tier 1 — inherited from Dim_Customer wiki),Expiration date for demo or time-limited accounts. NULL for standard real-money accounts (Tier 1 - Dim_Customer.md),L2-semantic
