correction_id,wiki_path,wiki_object,column_name,current_desc,source_wiki,source_desc,new_audit_verdict,new_audit_severity,new_audit_layer,new_audit_proposed_fix,old_judge_verdict,old_judge_contradicting_fact,old_judge_suggested_rewrite,conflict_flag,final_proposed_fix,narrative_review_needed,notes
VU_FactBilling_ForBigQuery.InitialTransactionIDAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,InitialTransactionIDAsString,Initial transaction ID for recurring. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('InitialTransactionIDAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('InitialTransactionIDAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('InitialTransactionIDAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.IsRefundExcluded,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,IsRefundExcluded,Whether deposit is excluded from refund eligibility. From Billing.Funding,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,ETL `CAST(f.IsRefundExcluded AS int)`,FAIL,HIGH,L1-structural,ETL `CAST(f.IsRefundExcluded AS int)` (Tier 2 — via Fact_BillingDeposit),,,,FALSE,ETL `CAST(f.IsRefundExcluded AS int)`. (Tier 2 — via Fact_BillingDeposit),FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.LanguageIDAsInteger,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,LanguageIDAsInteger,Language ID from payment data. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('LanguageIDAsInteger',d.PaymentData)` (nvarchar(max) column)",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('LanguageIDAsInteger',d.PaymentData)` (nvarchar(max) column) (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('LanguageIDAsInteger',d.PaymentData)` (nvarchar(max) column). (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.LastNameAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,LastNameAsString,Cardholder/account holder last name. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('LastNameAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('LastNameAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('LastNameAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.MD5AsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,MD5AsString,MD5 hash from payment provider. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('MD5AsString',d.PaymentData)` provider hash / fingerprint `[UNVERIFIED]`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('MD5AsString',d.PaymentData)` provider hash / fingerprint `[UNVERIFIED]` (Tier 3 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('MD5AsString',d.PaymentData)` provider hash / fingerprint `[UNVERIFIED]`. (Tier 3 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.MOPCountry,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,MOPCountry,Method-of-Payment country code. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`UPDATE … SET MOPCountry=m.MOPCountry` from `#MOPCountryFinal` built off `CountryIDAsString` with nested `LEFT JOIN Dim_Country` on numeric id vs `LongAbbreviation` vs `Abbreviation` (`SP_Fact_BillingDeposit`, `@dateID` slice)",FAIL,HIGH,L1-structural,"`UPDATE … SET MOPCountry=m.MOPCountry` from `#MOPCountryFinal` built off `CountryIDAsString` with nested `LEFT JOIN Dim_Country` on numeric id vs `LongAbbreviation` vs `Abbreviation` (`SP_Fact_BillingDeposit`, `@dateID` slice) (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`UPDATE … SET MOPCountry=m.MOPCountry` from `#MOPCountryFinal` built off `CountryIDAsString` with nested `LEFT JOIN Dim_Country` on numeric id vs `LongAbbreviation` vs `Abbreviation` (`SP_Fact_BillingDeposit`, `@dateID` slice). (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.MaskedAccountIDAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,MaskedAccountIDAsString,Masked account/card identifier for display. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('MaskedAccountIDAsString',f.FundingData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('MaskedAccountIDAsString',f.FundingData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('MaskedAccountIDAsString',f.FundingData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.ModificationDateID,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,ModificationDateID,Integer YYYYMMDD derived from ModificationDate. Used for rolling-window DELETE+INSERT,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"ETL `convert(int,convert(varchar,dateadd(day,datediff(day,0,d.ModificationDate),0),112))` (`SP_Fact_BillingDeposit_DL_To_Synapse` Ext_FBD SELECT)",FAIL,HIGH,L1-structural,"ETL `convert(int,convert(varchar,dateadd(day,datediff(day,0,d.ModificationDate),0),112))` (`SP_Fact_BillingDeposit_DL_To_Synapse` Ext_FBD SELECT) (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"ETL `convert(int,convert(varchar,dateadd(day,datediff(day,0,d.ModificationDate),0),112))` (`SP_Fact_BillingDeposit_DL_To_Synapse` Ext_FBD SELECT). (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PSPCodeAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PSPCodeAsString,Payment service provider code. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PSPCodeAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PSPCodeAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PSPCodeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PayerAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PayerAsString,Payer name (PayPal/e-wallet). XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PayerAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PayerAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PayerAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PayerBusiness,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PayerBusiness,Payer business name (PayPal). XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PayerBusiness',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PayerBusiness',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PayerBusiness',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PayerIDAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PayerIDAsString,Payer identifier string. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"COALESCE(`[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',d.PaymentData)`, `[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',f.FundingData)`)",FAIL,HIGH,L1-structural,"COALESCE(`[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',d.PaymentData)`, `[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',f.FundingData)`) (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"COALESCE(`[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',d.PaymentData)`, `[DWH_dbo].[ExtractXMLValue]('PayerIDAsString',f.FundingData)`). (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PayerPurseAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PayerPurseAsString,Payer purse/wallet ID. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PayerPurseAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PayerPurseAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PayerPurseAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PayerStatus,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PayerStatus,Payer verification status. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PayerStatus',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PayerStatus',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PayerStatus',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentAmountAsDecimal,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentAmountAsDecimal,Amount from payment XML. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentAmountAsDecimal',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentAmountAsDecimal',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentAmountAsDecimal',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentDateAsDateTime,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentDateAsDateTime,Payment date from XML. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentDateAsDateTime',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentDateAsDateTime',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentDateAsDateTime',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentGuaranteeAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentGuaranteeAsString,Payment guarantee code. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentGuaranteeAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentGuaranteeAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentGuaranteeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentModeAsInteger,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentModeAsInteger,Payment processing mode. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentModeAsInteger',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentModeAsInteger',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentModeAsInteger',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentProviderTransactionStatusAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentProviderTransactionStatusAsString,Status string from provider. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentProviderTransactionStatusAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentProviderTransactionStatusAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentProviderTransactionStatusAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentStatusAsInteger,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentStatusAsInteger,Status integer from provider. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentStatusAsInteger',d.PaymentData)`. Provider status integer echo; not identical to `PaymentStatusID` semantics",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentStatusAsInteger',d.PaymentData)`. Provider status integer echo; not identical to `PaymentStatusID` semantics (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentStatusAsInteger',d.PaymentData)`. Provider status integer echo; not identical to `PaymentStatusID` semantics. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PaymentTypeAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PaymentTypeAsString,Payment type label from provider. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PaymentTypeAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PaymentTypeAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PaymentTypeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PlaidItemIDAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PlaidItemIDAsString,Plaid (ACH) item identifier. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PlaidItemIDAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PlaidItemIDAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PlaidItemIDAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PlaidNamesAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PlaidNamesAsString,Plaid account holder names. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PlaidNamesAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PlaidNamesAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PlaidNamesAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PlatformID,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PlatformID,Device/platform from second ETL pass via Fact_CustomerAction. NULL if no session match,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,Pass-1 INSERT leaves NULL; then `UPDATE a SET PlatformID=b.PlatformID FROM Fact_BillingDeposit a JOIN #Fact_BillingDepositAction b ON `a.CID=b.RealCID AND a.SessionID=b.SessionID` where `#Fact_BillingDepositAction` is built from `Fact_CustomerAction` `ActionTypeID=14` (`SP_Fact_BillingDeposit_DL_To_Synapse`),FAIL,HIGH,L1-structural,Pass-1 INSERT leaves NULL; then `UPDATE a SET PlatformID=b.PlatformID FROM Fact_BillingDeposit a JOIN #Fact_BillingDepositAction b ON `a.CID=b.RealCID AND a.SessionID=b.SessionID` where `#Fact_BillingDepositAction` is built from `Fact_CustomerAction` `ActionTypeID=14` (`SP_Fact_BillingDeposit_DL_To_Synapse`) (Tier 2 — via Fact_BillingDeposit),,,,FALSE,Pass-1 INSERT leaves NULL; then `UPDATE a SET PlatformID=b.PlatformID FROM Fact_BillingDeposit a JOIN #Fact_BillingDepositAction b ON `a.CID=b.RealCID AND a.SessionID=b.SessionID` where `#Fact_BillingDepositAction` is built from `Fact_CustomerAction` `ActionTypeID=14` (`SP_Fact_BillingDeposit_DL_To_Synapse`). (Tier 2 — via Fact_BillingDeposit),FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PlatformIDAsInteger,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PlatformIDAsInteger,Platform from payment XML (separate from PlatformID). XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PlatformIDAsInteger',d.PaymentData)`. Separate from fact `PlatformID` (session join)",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PlatformIDAsInteger',d.PaymentData)`. Separate from fact `PlatformID` (session join) (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PlatformIDAsInteger',d.PaymentData)`. Separate from fact `PlatformID` (session join). (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PromotionCodeAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PromotionCodeAsString,Promotion/voucher code used. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PromotionCodeAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PromotionCodeAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PromotionCodeAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.PurseAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,PurseAsString,E-wallet purse/account ID. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('PurseAsString',f.FundingData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('PurseAsString',f.FundingData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('PurseAsString',f.FundingData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.RapidFirstNameAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,RapidFirstNameAsString,Rapid (payout) first name. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('RapidFirstNameAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('RapidFirstNameAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('RapidFirstNameAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.RapidLastNameAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,RapidLastNameAsString,Rapid (payout) last name. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('RapidLastNameAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('RapidLastNameAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('RapidLastNameAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
VU_FactBilling_ForBigQuery.ResponseMessageAsString,knowledge/synapse/Wiki/DWH_dbo/Views/VU_FactBilling_ForBigQuery.md,VU_FactBilling_ForBigQuery,ResponseMessageAsString,Provider response message. XML-extracted,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingDeposit.md,"`[DWH_dbo].[ExtractXMLValue]('ResponseMessageAsString',d.PaymentData)`",FAIL,HIGH,L1-structural,"`[DWH_dbo].[ExtractXMLValue]('ResponseMessageAsString',d.PaymentData)` (Tier 2 — via Fact_BillingDeposit)",,,,FALSE,"`[DWH_dbo].[ExtractXMLValue]('ResponseMessageAsString',d.PaymentData)`. (Tier 2 — via Fact_BillingDeposit)",FALSE,L1-structural: source_desc + downgraded tier tag
