left,right,edge_kind,join_keys,purpose,source_wiki,schema_dir
BI_DB_dbo.BI_DB_Finance_eToro_vs_Positions,BI_DB_dbo.BI_DB_Finance_Non_US_Settlement_New_2025,referenced_by,,,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Non_US_Settlement_New_2025.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Non_US_Settlement_New_2023,BI_DB_dbo.BI_DB_Finance_Non_US_Settlement_New_2025,referenced_by,,,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Non_US_Settlement_New_2025.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Position,common_join,ON PositionID,"Get full position details (P&L, dates, etc.)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Instrument,common_join,ON InstrumentID,"Instrument name, ISIN, asset metadata",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Customer,common_join,ON CID,"Customer info, tier, country",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,PositionID <- PositionID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,CID <- CID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.HedgeServer,lineage,HedgeServerID <- HedgeServerID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,Leverage <- Leverage,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.Instrument,lineage,InstrumentID <- InstrumentID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.Instrument,lineage,SellCurrencyID <- SellCurrencyID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,Units_OnOpen <- InitialUnits,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,Units_OnClose <- AmountInUnitsDecimal,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Trade.PositionTbl,lineage,Amount_OnOpen_USD <- InitialAmountCents,/ 100 (cents to USD),knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Computed,lineage,Total_Stamp_Duty <- Amount_OnOpen/Close_GBP,CASE rate × amount,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,Literal,lineage,Position_Phase <- —,Hardcoded string per branch,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Position,references_to,PositionID,"Source position details, PnL, dates",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Customer,references_to,CID,"Customer demographics, tier, country",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Instrument,references_to,InstrumentID,"Instrument name, ISIN, exchange",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_HedgeServer,references_to,HedgeServerID,Hedge execution venue,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Panel_Reports_New,DWH_dbo.Dim_Regulation,references_to,RegulationID_OnOpen/OnClose,Regulation name (CySEC/FCA/etc.),knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Panel_Reports_New.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Instrument,common_join,`ON t.InstrumentID = di.InstrumentID`,Instrument details beyond InstrumentName,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Position,common_join,`ON t.OriginalPositionID = dp.PositionID`,Full position metadata,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Customer,common_join,`ON t.CID = dc.CID`,Customer demographics,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_dbo.BI_DB_Futures_Finance_Prep_Data,common_join,`ON t.OriginalPositionID = p.OriginalPositionID AND t.SnapshotDateID = p.DateID`,Source event details,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,ETL,lineage,ReportDateID <- @dateID,Report run date,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_Futures_Finance_Prep_Data,lineage,SnapshotDateID <- DateID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_Futures_Finance_Prep_Data,lineage,"PositionID, OriginalPositionID, CID, InstrumentID <- Same",PARENTS/CHILDS CTE split,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_Futures_Finance_Prep_Data,lineage,ActionType <- ActionType,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Fact_Settlement_Prices,lineage,"SettlementPrice, SettlementPricePrev <- SettlementPrice + adj",Adjusted; OUTER APPLY for gaps,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Prep_Data,lineage,"InitForexRate, EndForexRate <- InitForexRate/EndForexRate + adj",SQF-adjusted rates,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dim_Instrument_Snapshot,lineage,"Multiplier, ProviderMarginPerLot, eToroMarginPerLot <- Same",OUTER APPLY IsFuture=1,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,External_Gold_Dealing_Marex_Trader_OrderID,lineage,Trader <- Trader,"Deduplicated, reopen-corrected",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dim_Instrument,lineage,InstrumentName <- Name,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dim_Position,lineage,HedgeServerID <- HedgeServerID,Via OriginalPositionID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dim_ClosePositionReason,lineage,ClosePositionReason <- Name,Via Dim_Position.ClosePositionReasonID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dim_Regulation,lineage,Regulation <- Name,Via Dim_Position.RegulationIDOnOpen,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,External_Fivetran_google_sheets_adj,lineage,"Adj, PreviousAdj, AdjChange <- adj",SQF values + delta,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Computed,lineage,IsSQF <- —,"CASE WHEN ISNULL(Adj,0) <> 0",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Computed,lineage,All running/cumulative cols <- —,Windowed SUM/LAG over OriginalPositionID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Customer,references_to,CID,Customer dimension,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Instrument,references_to,InstrumentID,Instrument dimension,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Position,references_to,OriginalPositionID,"Position dimension (HedgeServerID, regulation, close reason)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_dbo.BI_DB_Futures_Finance_Prep_Data,references_to,OriginalPositionID,Source position change ledger,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Dim_Instrument_Snapshot,references_to,InstrumentID,Futures instrument margins and multiplier,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,DWH_dbo.Fact_Settlement_Prices,references_to,InstrumentID + Date,Daily settlement prices,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,Dealing_dbo.External_Gold_Dealing_Marex_Trader_OrderID,references_to,PositionID,Marex trader tag50,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers,BI_DB_dbo.External_Fivetran_google_sheets_adj,references_to,InstrumentID + Date,SQF adjustment values,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Real_Futures_Custody_And_Transfers.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,DWH_dbo.Dim_Regulation,common_join,Regulation_Name = Name,Get RegulationID for cross-joins,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Computed,lineage,type <- —,Hardcoded 'AirDrop' or 'Compensations',knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,DWH_dbo.Dim_Regulation,lineage,Regulation_Name <- Name,Via Dim_Customer.RegulationID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Dim_Position.OpenOccurred,lineage,StakingMonth <- —,Month-1 abbreviation format,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Compensations.CreditDate,lineage,StakingMonth <- —,Month-1 abbreviation format,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Dim_Position.OpenOccurred,lineage,StakingMonthID <- —,YYYYMM of month-1,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Compensations.CreditDate,lineage,StakingMonthID <- —,YYYYMM of month-1,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Dim_Position.Amount,lineage,Total_Dollars <- Amount / Payment,SUM aggregation,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,Compensations.Payment,lineage,Total_Dollars <- Amount / Payment,SUM aggregation,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,DWH_dbo.Dim_Regulation,references_to,Regulation_Name,"Regulation name (text, not ID)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,DWH_dbo.Dim_Position,references_to,Total_Dollars (AirDrop),Position amounts for staking instruments,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_Finance_Staking_Report,BI_DB_dbo.BI_DB_Staking_Platform_Compensations,references_to,Total_Dollars (Compensations),Staking compensation payments,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,BI_DB_DDR_CID_Level,common_join,RealCID = CID,Get FTFDate for DDR CID-level metrics,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,DWH_dbo.Dim_Customer,common_join,RealCID = RealCID,Enrich with customer attributes,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,DWH_dbo.Dim_Date,common_join,FirstTimeFundedDateID = DateKey,Resolve to full date attributes,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,DWH_dbo.Fact_SnapshotCustomer,lineage,RealCID <- RealCID,GROUP BY passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,DWH_dbo.Dim_Date,lineage,FirstTimeFundedDateID <- DateKey / OpenDateID,"MAX of (MIN verified date, MIN deposit date, MIN trade date) — all three must be",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,Dim_Customer.RealCID,references_to,RealCID,Customer master dimension,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeFunded,Dim_Date.DateKey,references_to,FirstTimeFundedDateID,Date dimension lookup,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.SP_DDR,BI_DB_dbo.BI_DB_FirstTimeFunded,referenced_by,,Provides FTFDate for DDR_CID_Level and DDR_Daily_Aggregated,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_DDR_CID_Level,BI_DB_dbo.BI_DB_FirstTimeFunded,referenced_by,,FTFDate column,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_DDR_Daily_Aggregated,BI_DB_dbo.BI_DB_FirstTimeFunded,referenced_by,,FTFDate column,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeFunded.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,DWH_dbo.Dim_Customer,common_join,`r10.CID = dc.RealCID`,"Customer demographics, registration date, country",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,BI_DB_dbo.BI_DB_FirstTimeRev30,common_join,`r10.CID = r30.CID`,Identify which $10 customers also reached $30 tier,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,BI_DB_dbo.BI_DB_FirstTimeRev5,common_join,`r10.CID = r5.CID`,Compare $5 vs $10 tier progression,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade,lineage,Date <- close date,Calendar date of first qualifying event,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade,lineage,Timestamp <- close timestamp,Exact datetime of first qualifying event,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade.PositionTbl,lineage,CID <- CID,Passthrough — first-occurrence dedup key,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Customer,lineage,CID <- CID,Passthrough — first-occurrence dedup key,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade.PositionTbl,lineage,PositionID <- PositionID,Passthrough — position that crossed threshold,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade.PositionTbl,lineage,AggregatedCommission <- commission/spread,Commission from qualifying position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,ETL,lineage,DateID <- derived from Date,YYYYMMDD integer,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,ETL,lineage,UpdateDate <- —,ETL write timestamp,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Customer.CustomerStatic,references_to,CID,Customer reference,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,DWH_dbo.Dim_Customer,references_to,CID,Customer demographics,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev10,Trade.PositionTbl,references_to,PositionID,The qualifying trade position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_MarketingMonthlyRawData,BI_DB_dbo.BI_DB_FirstTimeRev10,referenced_by,,,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev10.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Position,common_join,PositionID = PositionID,"Get full position details (instrument, amount, leverage)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Customer,common_join,CID = RealCID,"Get customer demographics, regulation, country",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Position,lineage,Timestamp <- OpenOccurred / CloseOccurred,CASE by CloseDateID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Position,lineage,CID <- CID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Position,lineage,PositionID <- PositionID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,DWH_dbo.Dim_Position,lineage,"AggregatedCommission <- Commission, CommissionOnClose",Running SUM window function,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,Dim_Position.CID,references_to,CID,Customer who reached the commission milestone,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FirstTimeRev5,Dim_Position.PositionID,references_to,PositionID,The specific position that crossed the $5 threshold,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FirstTimeRev5.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_Customer,common_join,RealCID = RealCID,"Additional customer attributes (TanganyID, PlayerLevelID)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_Instrument,common_join,InstrumentID = InstrumentID,"Full instrument details (leverage rules, exchange)",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Fact_SnapshotCustomer,lineage,RealCID <- RealCID,Passthrough (FSRA filter),knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_Regulation,lineage,Regulation <- Name,Passthrough via RegulationID=11,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_Country,lineage,Country <- Name,Passthrough via CountryID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_MifidCategorization,lineage,Client_Classification <- Name,Passthrough via MifidCategorizationID,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Fact_SnapshotCustomer,lineage,VerificationLevelID <- VerificationLevelID,Passthrough,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,BI_DB_dbo.BI_DB_CIDFirstDates,lineage,VerificationLevel2Date <- VerificationLevel2Date,"ISNULL(..., '1900-01-01')",knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,BI_DB_dbo.BI_DB_CIDFirstDates,lineage,IsNewV2Customer <- VerificationLevel2Date,CASE WHEN VL2Date BETWEEN dates THEN 1 ELSE 0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
BI_DB_dbo.BI_DB_FSRA_Weekly_Report,DWH_dbo.Dim_Position,lineage,PositionID <- PositionID,Passthrough from 3-way UNION,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FSRA_Weekly_Report.md,BI_DB_dbo
