schema,object_name,object_type,priority,process_name,is_active,archetype,archetype_label,confidence,n_destinations,destination_tables,dest_customer_keys,dest_money_cols,dest_count_cols,dest_dim_cols,dest_txn_cols,dest_pop_flag_cols,has_validity_filter,validity_evidence,has_population_filter,population_evidence,has_group_by_customer_key,group_by_evidence,touches_fact_snapshot_customer,touches_dim_customer,recommended_action,key_insight,file_path
BI_DB_dbo,SP_CID_BalanceDays,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,[BI_DB_dbo].[BI_DB_CID_BalanceDays],CID,,,,,,1,L40: AND dc.IsValidCustomer=1,1,L39: WHERE dc.IsDepositor=1,1,L70: GROUP BY rp.RealCID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CID_BalanceDays.sql
BI_DB_dbo,SP_CID_DailyCluster,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_CID_DailyCluster],CID,,,,,IsFirstCluster,0,,0,,0,,0,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CID_DailyCluster.sql
BI_DB_dbo,SP_CID_LifeStageDefinition,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,2,[BI_DB_dbo].BI_DB_CID_LifeStageDefinition; [BI_DB_dbo].BI_DB_CID_LifeStageDefinition,RealCID,,,PlayerLevelID,,FirstDepositDate,1,L68: WHERE fsc.IsValidCustomer=1,1,L85: =dp.CID AND dc.IsValidCustomer=1 AND dc.IsDepositor=1,1,L89: GROUP BY dp.CID,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CID_LifeStageDefinition.sql
BI_DB_dbo,SP_CID_NPS_Panel,SP,0,SB_Daily,0,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_CID_NPS_Panel],RealCID,,,Country,,"FirstAction, FirstActionDate, FirstDepositDate, PlayerStatus, Regulation",0,,0,,1,L118: GROUP BY pp.RealCID,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (5 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CID_NPS_Panel.sql
BI_DB_dbo,SP_CID_VerificationLevel,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_CID_VerificationLevel],RealCID,,,,,VerificationLevelID,0,,0,,0,,1,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CID_VerificationLevel.sql
BI_DB_dbo,SP_ClubChangeLog,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,4,[BI_DB_dbo].[BI_DB_ClubChangeLog]; [BI_DB_dbo].[BI_DB_ClubChangeLog]; [BI_DB_dbo].[BI_DB_ClubChangeLog]; [BI_DB_dbo].[BI_DB_ClubChangeLog],CID,,,,,IsDepositor,1,L136: AND fsc.IsValidCustomer = 1,0,,1,L106: GROUP BY CID,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_ClubChangeLog.sql
BI_DB_dbo,SP_Compliance_BI_Clients_Dashboard,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_Compliance_Clients_Dashboard_EOM_Pos,RealCID,,,"Country, InstrumentType, IsBuyType, IsSettledType, IsSettledTypeDetailed",,Regulation,1,L101: WHERE dc.IsValidCustomer = 1,1,L102: AND dc.IsDepositor = 1,0,,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Compliance_BI_Clients_Dashboard.sql
BI_DB_dbo,SP_Compliance_VP_Monthly_MI,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_Compliance_VP_Monthly_MI,CID,"NotionalAmount_CFD, NotionalAmount_RealCrypto, NotionalAmount_RealStocksETF",,"TradesExecuted_RealCrypto, TradesExecuted_RealStocksETF",,"IsDepositor, IsValidCustomer, PlayerStatus, Regulation, VerificationLevelID",0,,0,,1,L47: GROUP BY dp.CID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (5 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Compliance_VP_Monthly_MI.sql
BI_DB_dbo,SP_CopyBlockedAUM,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,2,BI_DB_dbo.BI_DB_CopyBlockedAUM; BI_DB_dbo.BI_DB_CopyBlockedAUMHistory,CID,Equity,,Country,"Occurred, OccurredID",,1,L75: AND dc.IsValidCustomer=1,1,L74: AND dc.IsDepositor=1,1,L116: GROUP BY CID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CopyBlockedAUM.sql
BI_DB_dbo,SP_CopyFund_Positions,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,2,BI_DB_dbo.BI_DB_CopyFund_Positions; BI_DB_dbo.BI_DB_CopyFund_Positions,CID,,,,PositionID,,0,,0,,0,,0,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CopyFund_Positions.sql
BI_DB_dbo,SP_CopyMilestone,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.BI_DB_CopyMilestone,CID,,,,,,0,,0,,1,L56: GROUP BY CID ) bb,0,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CopyMilestone.sql
BI_DB_dbo,SP_Cross_Selling_Daily,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.BI_DB_Cross_Selling_Daily,CID,,,"Country, Real_Crypto, Region",,,1,L44: WHERE sc.IsValidCustomer = 1,1,L45: AND sc.IsDepositor=1,1,L111: GROUP BY dp.CID,1,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Cross_Selling_Daily.sql
BI_DB_dbo,SP_Cross_Selling_Monthly,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.BI_DB_Cross_Selling_Monthly,CID,,,"Country, Real_Crypto, Region",,,1,L39: WHERE sc.IsValidCustomer = 1,1,L40: AND sc.IsDepositor=1,1,L106: GROUP BY dp.CID,1,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Cross_Selling_Monthly.sql
BI_DB_dbo,SP_CryptoMarketingList,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_CryptoMarketingList,GCID,,,"Country, CryptoHolded",,Regulation,1,L42: AND IsValidCustomer = 1,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CryptoMarketingList.sql
BI_DB_dbo,SP_CustomerFirst5OpenPositions,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,3,[BI_DB_dbo].[BI_DB_CustomerFirst5OpenPositions]; [BI_DB_dbo].[BI_DB_CustomerCross]; [BI_DB_dbo].[BI_DB_CustomerCross_New],RealCID,Amount,,"ActionTypeID, InstrumentID, IsBuy, Leverage","Occurred, OccurredDateID",,1,L37: AND bdcd.IsValidCustomer=1,1,L36: WHERE bdcd.IsDepositor=1,1,L216: GROUP BY Q0.RealCID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CustomerFirst5OpenPositions.sql
BI_DB_dbo,SP_DWH_CIDs7DaysDeviation,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.[DWH_CIDs7DaysDeviation],CID,,,,,,0,,0,,1,"L33: GROUP BY bb.FullDate,CID ",0,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_DWH_CIDs7DaysDeviation.sql
BI_DB_dbo,SP_DWH_CIDsDailyRisk,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,[BI_DB_dbo].[DWH_CIDsDailyRisk],CID,,,,,,0,,0,,1,"L205: GROUP BY a.CID,a.InstrumentID ",0,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_DWH_CIDsDailyRisk.sql
BI_DB_dbo,SP_Document_Vendors,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_Document_Vendors,CID,,,Country,,Regulation,1,L615: where bc.IsValidCustomer=1,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Document_Vendors.sql
BI_DB_dbo,SP_GST_Report,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_GST_Report,RealCID,CashoutFee,,,,Regulation,1,L63: WHERE fsc.IsCreditReportValidCB=1,1,L66: AND fsc.IsDepositor=1,1,"L90: GROUP BY di.InstrumentType,p.RealCID",1,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_GST_Report.sql
BI_DB_dbo,SP_H_AssignmentToolBacklog,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_AssignmentToolBacklog],"CID, GCID",,,"Country, DesignatedRegulation",,"IsActive, VerificationLevelID",1,L206: WHERE dc.IsValidCustomer=1,1,L110: WHERE v.IsActive=1,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (2 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_AssignmentToolBacklog.sql
BI_DB_dbo,SP_H_AssignmentToolSLAs,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.[BI_DB_AssignmentToolSLAs],"CID, GCID",,,Country,,,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_AssignmentToolSLAs.sql
BI_DB_dbo,SP_H_AssignmentToolTasks,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_AssignmentToolTasks],"CID, GCID",,,Country,,"IsActive, Regulation",0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (2 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_AssignmentToolTasks.sql
BI_DB_dbo,SP_H_AssignmentToolVolumes,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,medium,1,[BI_DB_dbo].[BI_DB_AssignmentToolVolumes],CID,,,Country,Occurred,,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_AssignmentToolVolumes.sql
BI_DB_dbo,SP_H_BI_DB_STP_Redeems,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_STP_Redeems,CID,AmountOnRequest,,,,Regulation,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_BI_DB_STP_Redeems.sql
BI_DB_dbo,SP_H_PaymentSent_Results,SP,0,SB_Hourly,0,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_PaymentSent_Results],CID,Amount$Withdraw,,,,Regulation,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_PaymentSent_Results.sql
BI_DB_dbo,SP_H_SEA_CashoutsEstimation,SP,0,SB_Hourly,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.[BI_DB_H_SEA_CashoutsEstimation],CID,Amount,,,,Regulation,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (1 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_H_SEA_CashoutsEstimation.sql
BI_DB_dbo,SP_KYC_DOBover85,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.[BI_DB_KYC_DOBover85],CID,,,Country,,"FTDDate, PlayerStatus, Regulation, VerificationLevelID",1,L35: AND cc.IsValidCustomer=1,1,L36: and cc.PlayerStatusID=1,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (4 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_KYC_DOBover85.sql
BI_DB_dbo,SP_KYC_Panel,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,3,BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data; BI_DB_dbo.BI_DB_KYC_Knowledge_Assessment; BI_DB_dbo.BI_DB_KYC_Panel,"GCID, RealCID","Equity14days, Equity30days, Equity7days, Q14_Planned_Invested_Amount, Q45_Invested_Amount_CFDs, Q47_Invested_Amount_Equities, Q48_Invested_Amount_Crypto, Q5_Trading_Strategy",,"CountryID, CountryName, Is_PI_Crypto, Q34_Experience_Crypto, Region","OccurredAt, OccurredAt_Assessment_101_104, OccurredAt_Assessment_142_146, OccurredAt_Assessment_84_87","DaysFromFTD_Group, FTD_Date, FTD_Month, FirstAction, FirstAction_Date, FirstAction_Detailed, FirstAction_Month, FirstDepositAmount",1,L927: WHERE dc.IsValidCustomer = 1,1,"L854: ,CASE WHEN dc.IsDepositor = 1 THEN 1 ELSE 0 END AS 'IsFTD'",1,L146: GROUP BY q.GCID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_KYC_Panel.sql
BI_DB_dbo,SP_LTV_By_FTD_MOP,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_LTV_By_FTD_MOP,RealCID,"Revenue180days, Revenue30days, Revenue360days, Revenue60days, Revenue90days",Current_Country,"Current_Region, Current_Regulation",,"FTDDate, FTDDateID, FTDDateTime, FTD_Club, FTD_Country, FTD_Region, FTD_Regulation",1,L35: WHERE dc.IsValidCustomer=1,1,L36: AND dc.IsDepositor=1,0,,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (7 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_LTV_By_FTD_MOP.sql
BI_DB_dbo,SP_LimitedAccountsWithReasonsNEW,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_LimitedAccountsWithReasonsNEW],RealCID,"Equity, Equity_Level",,"Country, DesignatedRegulation, IsHighRiskCountry, Region",,"PlayerStatus, Regulation, VerificationLevelID",1,L35: AND dc.IsValidCustomer=1,1,L36: AND dc.PlayerStatusID IN (,1,L62: GROUP BY a.RealCID,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (3 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_LimitedAccountsWithReasonsNEW.sql
BI_DB_dbo,SP_M_AML_Account_Closed,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.BI_DB_M_AML_Account_Closed,CID,,,Country,,,1,L49: AND fsc.IsValidCustomer =1,1,L47: WHERE fsc.IsDepositor =1,0,,1,0,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_M_AML_Account_Closed.sql
BI_DB_dbo,SP_M_AML_Finance_Report,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.BI_DB_M_AML_Finance_Report,CID,Equity,,Country,,"Last_Login, PlayerStatus, Regulation",1,L46: WHERE fsc.IsValidCustomer = 1,1,L47: AND fsc.IsDepositor = 1,1,L66: GROUP BY pp.CID,1,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (3 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_M_AML_Finance_Report.sql
BI_DB_dbo,SP_M_Affiliates_FraudMonitoring,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_Affiliates_FraudMonitoring],"CID, GCID",,,"%SameCountry, Country, IPCountry, NoOFClientsUnderSameCountryIP, SameCountryIPAlert",,"AvgFTDA, FTDAAlert, FTDYearMonth, FirstDepositAmount, IsFTD",0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (5 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_M_Affiliates_FraudMonitoring.sql
BI_DB_dbo,SP_M_Affiliates_FraudMonitoring_Relations,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,BI_DB_dbo.[BI_DB_M_Affiliates_FraudMonitoring_Relations],"CID, GCID",,,Country,,"FTDYearMonth, FirstDepositAmount, IsFTD, VerificationLevelID",1,L59: AND da.AccountActivated=1 AND dc.IsValidCustomer=1,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (4 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_M_Affiliates_FraudMonitoring_Relations.sql
BI_DB_dbo,SP_M_Snapshot_CID_LifeStageDefinition,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,BI_DB_dbo.BI_DB_Snapshot_CID_LifeStageDefinition,RealCID,,,Country,,,0,,0,,0,,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_M_Snapshot_CID_LifeStageDefinition.sql
BI_DB_dbo,SP_MarketingCloudDaily,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,49,BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily; BI_DB_dbo.BI_DB_MarketingCloudDaily,CID,"AmountToClubUpgrade, Amount_Tier_3M, Amount_Tier_3M_CO, Amount_Tier_3M_Deposits, BalanceGlobal, CashoutAmount_InProcess, CashoutAmount_LastWeek, Current_Balance_EUR",,"KYC_PlannedInvestment_Crypto, WatchlistLastAddedCrypto",,"Cash_FirstDepositDate, DIY_FirstDepositDate, FirstActionDateDemo, FirstActionDemo, FirstDepositDateGlobal, FirstInstrumentDemo, FirstTimeCopiedDate, Managed_FirstDepositDate",1,L1617: AND dc.IsValidCustomer = 1,0,,1,L96: GROUP BY dp.CID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_MarketingCloudDaily.sql
BI_DB_dbo,SP_NonUS_Logins,SP,0,SB_Daily,1,A,Customer-keyed snapshot,medium,1,[BI_DB_dbo].[BI_DB_NonUS_Logins],RealCID,,,,,,0,,1,L26: AND dc.IsDepositor = 1,1,L57: GROUP BY fca.RealCID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,"customer-keyed destination, grain unclear",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_NonUS_Logins.sql
BI_DB_dbo,SP_OPS_Fraud_Alert_Analysis,SP,0,SB_Daily,1,A,Customer-keyed snapshot,high,1,[BI_DB_dbo].[BI_DB_OPS_Fraud_Alert_Analysis],"GCID, RealCID",,,"Country, CountryByIP, CountryMismatchFlag, CountryTimeClustersFlag, LanguageCountryMismatchFlag",,"ClusteredIP_RegistrationFlag, Combo_FastRegistration_FakeEmail, FakeFirstNameFlag, FirstName, IsDepositor, IsValidCustomer, PlayerStatus, VerificationLevelID",0,,0,,1,L428: GROUP BY cc.RealCID,0,1,filter-synthetics-from-population OR enrich-dest-with-master_CID,customer-keyed snapshot/panel (8 flag/date cols),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_OPS_Fraud_Alert_Analysis.sql
