column_name,occurrence_count,distinct_tables
UserPreferencesContentNoEmail,1,1
Agent_Under_Assessment_Team__c,1,1
Call_Value__c,1,1
NVM_Call_Outcome__c,1,1
COMMON_TRADE_REFERENCE-,1,1
has_soft_churned,1,1
monthly_gross_below_chargeable_threshold_count,1,1
EmailVerificationCheck,1,1
MarketUnitNOPMap_-100,1,1
BlockEnd,1,1
budget_amount,1,1
MaxValue,1,1
FTDate_On_Lake,1,1
ret_50,1,1
summary_week,1,1
10901,1,1
10747,1,1
100081,1,1
MinCopy_Conf,1,1
9822,1,1
10737,1,1
EUSTX50/EUR,1,1
11251,1,1
100068,1,1
Q35_Experience_CFDs,1,1
eToroUSDPlus1hByPriceUnspreaded,1,1
TPExternalFirstDeposited_ThisMonth,1,1
MonthStart,1,1
emoney_card_activation_date,1,1
Contact_Last_Month,1,1
Label_isLegit_TOO_BIG,1,1
return_NOP,1,1
1050,1,1
51,1,1
parent_run_id,1,1
USD_Compensation,1,1
IsTradingDay,1,1
TransOutOfDate,1,1
Client_Airdrop,1,1
TicketFeeByPercentCharged,1,1
IsSuccessful,1,1
One_Touch__c,1,1
CustomQuestion2__c,1,1
User_Survey__c,1,1
ContactMobile,1,1
MonthEndDate,1,1
EventPayloadRowData_SourceType,1,1
8781,1,1
9007,1,1
2038,1,1
9498,1,1
7024,1,1
6586,1,1
1641,1,1
5958,1,1
1626,1,1
5027,1,1
target_cpa_target_cpa_micros,1,1
IsLogginAndroid,1,1
Tier3CPACommission,1,1
Tier4Leads,1,1
Tier3FirstPositionsCommission,1,1
Description_Resolution__c,1,1
Linked_Detail_Tax_Amount,1,1
FEE_AMT_5,1,1
esg_g,1,1
nbbotimestamp,1,1
has_passed_tmd,1,1
ip_cover_amount,1,1
has_voyager,1,1
PreviousSettlementTypeID,1,1
voyager_origin_portfolio_tmd_result,1,1
overall_verdict,1,1
Marex-Clients_Price,1,1
MarketUnitNOPMap_60,1,1
ChangedByUserID,1,1
product_set_id,1,1
StepStatus,1,1
10475,1,1
10650,1,1
10366,1,1
10701,1,1
12505,1,1
12237,1,1
10210,1,1
12376,1,1
ThirdCrossDateNew,1,1
CountryName_as_of_position_date,1,1
NewTrades_4M_before,1,1
1004,1,1
bathrooms,1,1
BigBlocks,1,1
Latest_UpToDate_Stock_Instrument_Name,1,1
Webinar_Start_Time__c,1,1
Occurrence_Id__c,1,1
Call_Recorded_Notification__c,1,1
Tax_Code_Id__c,1,1
BalanceMatch,1,1
4189,1,1
4342,1,1
9496,1,1
9692,1,1
2893,1,1
8762,1,1
1589,1,1
7996,1,1
9651,1,1
3712,1,1
expanded_text_ad_description_2,1,1
FirstPositionAssetTypeID,1,1
VisitorNetwork,1,1
count_rec_d,1,1
NVMStatsSF__Skills_List__c,1,1
offshoreSpread90,1,1
principle_en_tec_core_score,1,1
RestrDate,1,1
ADEL_DATE,1,1
ReviewedBy,1,1
ExecutionStatusId,1,1
OptionsPositionMarketValue,1,1
Ignored_Keywords_Found,1,1
OccurredAtProvider,1,1
_latest_status_0,1,1
_260254_9179811252,1,1
PayeePSPCountry,1,1
Min,1,1
11479,1,1
10034,1,1
Horizon_Conf,1,1
10555,1,1
12425,1,1
AUD/USD,1,1
LowerBoundary_change,1,1
10087,1,1
100214,1,1
11137,1,1
11189,1,1
10461,1,1
AvgInvestedAmount_3M,1,1
EventPayloadRowData_RequestType,1,1
TaxReceivablesIBUKL,1,1
Computed_Balance,1,1
internalInstrumentId,1,1
2gram,1,1
BlockchainTransactionID,1,1
AmountOfUnits,1,1
docebo_v3__User__c,1,1
Valor,1,1
9557,1,1
9619,1,1
1415,1,1
6664,1,1
3212,1,1
9409,1,1
5109,1,1
5853,1,1
6475,1,1
company_stock_name,1,1
calendar_month_id,1,1
Pct_AC_Not_Copying_PI,1,1
RecordId__c,1,1
ArticleCreatedById,1,1
GivenISIN,1,1
DB_Precision__c,1,1
Survey_Taker__c,1,1
GMOs,1,1
pillar_g_plus_score,1,1
net_asset_value_pre_fee,1,1
MerchantCode,1,1
analystName,1,1
TotalDeposit1,1,1
OBS_VALUE,1,1
205,1,1
_cid,1,1
client_bank_name,1,1
table_owner,1,1
2FA_Enabled,1,1
Needs_Human_Review,1,1
100053,1,1
11013,1,1
100133,1,1
FirstLeverage,1,1
Q36_AnswerText,1,1
CLRatio,1,1
Is_PI_FX,1,1
AM_Desk,1,1
EventPayloadRowData_ExecutedUnits,1,1
input_token_count,1,1
o_orderkey,1,1
EventPayloadRowData_UnderlyingInstrumentSide,1,1
SynapseUpdateDate,1,1
Account_Person_Email__c,1,1
Pay_Real__c,1,1
FCA_Sub_Type__c,1,1
StaticChoiceValue,1,1
GapClosingBalace,1,1
DaytradeBuyingPower,1,1
2165,1,1
7916,1,1
1648,1,1
1417,1,1
7923,1,1
6916,1,1
1801,1,1
3065,1,1
3277,1,1
9038,1,1
1340,1,1
1529,1,1
3247,1,1
4219,1,1
1676,1,1
2333,1,1
8910,1,1
IsCommunicationLanguage,1,1
mobile_conversion_lifetime_value_updates_metric,1,1
conversion_downloads_metric,1,1
event_title__c,1,1
Send_Email_on_Case_Creation__c,1,1
TAX_CODE_-_RECEIVE,1,1
wea_flag,1,1
has_super_product,1,1
super_benefit_payments,1,1
step_2_type,1,1
RiskAddedOn,1,1
exampleColumn,1,1
PnL_NonSpreaded,1,1
ChargingDay,1,1
Value2,1,1
FiscalYearQtr,1,1
win_end,1,1
SocialNetworkID,1,1
rf_purchased_type,1,1
11453,1,1
12481,1,1
10651,1,1
Total_Compensation,1,1
10300,1,1
100134,1,1
12288,1,1
Strategy_ETF,1,1
BIAMLAlerts,1,1
WithdrawAmountWireTransfer,1,1
POIUploaded,1,1
CFD_ReleaseDate,1,1
Pop_Above5K_1M,1,1
num_position_open_lc,1,1
update_type,1,1
c_phone,1,1
SubTypeName,1,1
CNT_OtherActions_3M_CO,1,1
Case_Closed_Date__c,1,1
etc__c,1,1
ChoiceSelectionCount,1,1
ismajor,1,1
2481,1,1
5603,1,1
6407,1,1
6696,1,1
2145,1,1
1969,1,1
9293,1,1
2416,1,1
2488,1,1
6808,1,1
Job_Id_G,1,1
FirstPublishedDate,1,1
ArticleArchivedById,1,1
IsSelling,1,1
_c51,1,1
dimension_hc_plus_score,1,1
ACCOUNT_OPENING_CHANNEL_CD,1,1
CountrycdResidence,1,1
has_dependant_transaction,1,1
as_of_utc,1,1
articleSite,1,1
ExecutionTypeId,1,1
DepositClick_Excecution_Screen,1,1
OpenTrade_CardView_Asset_Group,1,1
LastUsedDate,1,1
audience_start_time,1,1
traceloop.span.kind,1,1
10027,1,1
11098,1,1
100095,1,1
12568,1,1
10950,1,1
10899,1,1
ThirdLeverage,1,1
EventRevenue,1,1
SecondCrossDate,1,1
Traded_Stocks/ETFs,1,1
Revenue_CFD_Stocks_4M_before,1,1
emoney_card_3rd_action_date,1,1
ExternalDepositToIBANAmount,1,1
ExposureTime,1,1
RequestingGcid,1,1
TribeTxDateTime,1,1
WorkItemId,1,1
ClosedById__c,1,1
ProgramTransitionEligibilityStatusId,1,1
ExchangeQuantity,1,1
CurrencyRate,1,1
5748,1,1
6730,1,1
6833,1,1
4205,1,1
2906,1,1
3188,1,1
1898,1,1
1955,1,1
5628,1,1
2672,1,1
3401,1,1
9472,1,1
6148,1,1
9713,1,1
4238,1,1
standard_delivery,1,1
mobile_conversion_rates_assisted,1,1
withdrawtypeID,1,1
AssignedById,1,1
IsRequireDoubleOptIn,1,1
UserPreferencesShowStateToExternalUsers,1,1
daily_gross_new_chargeable_count,1,1
order_usd_notional,1,1
blocknumber,1,1
verificationmethod,1,1
txlabel,1,1
step_3_name,1,1
AlertCustomKeyGenerator,1,1
DepositRollbackTypeReasonID,1,1
tracking_pixel_id,1,1
group_id,1,1
10669,1,1
9876,1,1
100245,1,1
12394,1,1
10965,1,1
Bio_Statement,1,1
Return30d,1,1
9742,1,1
10768,1,1
11401,1,1
RealAssetEquity,1,1
IsRetargeting,1,1
RiskAlertSummary,1,1
Revenue_T2,1,1
Revenue_Real_Stocks_2M_before,1,1
UserCnt,1,1
PositionID_HashedEU,1,1
ClosingNegativeBalanceBO,1,1
mtd_positions,1,1
End_Units,1,1
IBAN4thActionDate,1,1
Language_to_solved_email__c,1,1
SuppliedEmail,1,1
OutgoingPaymentStatus,1,1
FinancialGap,1,1
UtcTime,1,1
6947,1,1
1378,1,1
7961,1,1
4353,1,1
5732,1,1
4307,1,1
9048,1,1
9635,1,1
1558,1,1
4289,1,1
is_cancelled,1,1
LastTime,1,1
NVMStatsSF__Last_Agent_Summary__c,1,1
Registrant_Id__c,1,1
Parent_Id__c,1,1
IpAddress,1,1
Country_of_Origin,1,1
MTM_CCY_Base_CCY,1,1
Cash_Entry_Date,1,1
avgRate30,1,1
rfqid,1,1
has_active_voyager_boost_recipe,1,1
Accounting,1,1
DebitorBaseExchangeRate,1,1
LastAsk,1,1
PUBL_PUBLIC,1,1
RiskMatrixType,1,1
avg_cpm_amount,1,1
_latest_status,1,1
cost_last_14d_usd,1,1
9850,1,1
10261,1,1
10667,1,1
10960,1,1
Employer,1,1
Review_Due_DateID,1,1
q_11_answer_id,1,1
First_Month_Cluster,1,1
IsReopened,1,1
LastAppInstallStatus,1,1
UsersSellCloseCount,1,1
PositionSkew,1,1
Latest,1,1
ChangeInPrice,1,1
date_dif_first_nb,1,1
1037,1,1
1066,1,1
diagnosis_code,1,1
ExternalStakingAddress,1,1
body_last_delivered_group_id,1,1
NumberFiles,1,1
FTDsPercentage,1,1
Liquid_assets_portfolio__c,1,1
PEGRatio,1,1
9139,1,1
8666,1,1
2090,1,1
1544,1,1
6930,1,1
6245,1,1
6253,1,1
2216,1,1
1983,1,1
quality_info_search_predicted_ctr,1,1
ad_group_criterion_resource_name,1,1
mobile_conversion_sign_ups_order_quantity,1,1
mobile_conversion_logins_order_quantity,1,1
adGroupCriterion_keyword_text,1,1
Friend,1,1
medallia_xm__Contact_Lastname__c,1,1
ChannelGroup,1,1
NVMStatsSF__Agent_Talk_Time__c,1,1
User_Manager__c,1,1
sc_aa_weight,1,1
principle_ac_ac_core_score,1,1
FEE_6_A_TYPE,1,1
alc_flag,1,1
onshoreLoanValue90,1,1
Pending_Deliver_Units,1,1
cost_basis,1,1
has_supplied_address,1,1
BlockResult,1,1
Step_2_Id,1,1
CreditUnitNOPMap_-9,1,1
Feedback_Count,1,1
cvr_to_stocks_cfd,1,1
10270,1,1
12559,1,1
10763,1,1
10623,1,1
10315,1,1
10391,1,1
Prev_BidLast,1,1
Moneyfarm,1,1
Age_Curr,1,1
Annual_Income_ID,1,1
46,1,1
1044,1,1
Bank_PSP,1,1
Gain_h,1,1
Card5thActionUSDApproxAmount,1,1
TotalFeeUSD,1,1
EntryEndTime,1,1
PI__c,1,1
2237,1,1
1245,1,1
9494,1,1
2934,1,1
2476,1,1
1741,1,1
2397,1,1
3676,1,1
4226,1,1
2141,1,1
1228,1,1
1421,1,1
7120,1,1
6142,1,1
9527,1,1
1222,1,1
7896,1,1
7124,1,1
e_toro_dwhcountry_id,1,1
NVMStatsSF__External_Transfer_Time__c,1,1
Transaction_cash_description_6,1,1
core_sc_cp_score,1,1
avgRate5,1,1
MrgnUpd_PstdMrgnOrColl_InitlMrgnPstdPreHrcut,1,1
has_been_referred,1,1
ProofOfIncomeReasons,1,1
VisaHolderCheck,1,1
CreditUnitNOPMap_8,1,1
NewFieldValue,1,1
agent_endpoint_cost,1,1
CAPE,1,1
Level_3_Evidence,1,1
10464,1,1
10176,1,1
11448,1,1
10143,1,1
StockTraderWithLoss,1,1
EOD_Club,1,1
Q14_Planned_Invested_Amount,1,1
DaysSinceContact,1,1
TotalDeposits_before,1,1
AmountOrig,1,1
Total Amount,1,1
ShouldWaitForConfirm,1,1
97,1,1
LastChangedBy,1,1
CancelDateTime,1,1
T3_case__c,1,1
docebo_v3__CourseEnrollment__c,1,1
MarketTradeID,1,1
5005,1,1
8744,1,1
1383,1,1
9548,1,1
8839,1,1
1554,1,1
7951,1,1
3242,1,1
3203,1,1
4069,1,1
1439,1,1
1277,1,1
3326,1,1
8584,1,1
8703,1,1
4115,1,1
2667,1,1
current_max_cpc,1,1
Survey_URL__c,1,1
Person_Responsible__c,1,1
Type_of_Question_f__c,1,1
medallia_xm__Driver6__c,1,1
Total_Sides__c,1,1
NVMStatsSF__Customer_Percent__c,1,1
IsWebSearchCompleted__c,1,1
NumberOfFailedLogins,1,1
Provider_Order_ID,1,1
Pay,1,1
Linked_Detail_SEDOL,1,1
Spread_Financing,1,1
max___regulatory_1,1,1
order_swap_fee_bps,1,1
LastLoggedInOn,1,1
Liabilities_InUsedMargin,1,1
RegulationShortName,1,1
OccurredInsert,1,1
pool_date_deducted,1,1
_follw_up_7_days,1,1
ActiveProviderPrice,1,1
NoCFD,1,1
10971,1,1
12254,1,1
9749,1,1
100323,1,1
Liquid_Assets_Final_Score,1,1
Q45_Invested_Amount_CFDs,1,1
GAP_ID,1,1
CommissionCreditsRedemptionIBUKL,1,1
initiator_collaborator_alias,1,1
cluster_source,1,1
100K_Spreads$,1,1
HasErrorLogs,1,1
Single_Promotion_Reason__c,1,1
LoggedAt,1,1
Tier2Commition,1,1
AggressorSide,1,1
RequiredMargin,1,1
2493,1,1
2691,1,1
9075,1,1
9073,1,1
9636,1,1
5728,1,1
3537,1,1
1522,1,1
2670,1,1
6789,1,1
6278,1,1
3541,1,1
4073,1,1
1620,1,1
6501,1,1
6264,1,1
max_setting,1,1
mobile_conversion_payment_info_additions_sale_amount,1,1
transaction_amount,1,1
Priority__c,1,1
PIN__c,1,1
Max_ADV__c,1,1
OrderNumber__c,1,1
netAvailabilityQty,1,1
Status_step_2,1,1
CATAccountType,1,1
Bank_to_Bank,1,1
PORTFOLIO_VALUE_USD,1,1
transactioncurrencycode,1,1
is_gross_new_in_period_count,1,1
pending_aud_amount,1,1
FirstManualPosOpenDate,1,1
LoginTypeName,1,1
_270506_38648899103,1,1
ret_5,1,1
10463,1,1
100254,1,1
11663,1,1
10313,1,1
11224,1,1
10225,1,1
10704,1,1
9859,1,1
9864,1,1
9957,1,1
Q18_AnswerID,1,1
ExternalWithdrawFromIBANAmount,1,1
EventPayloadRowData_RequestedAmountInUnits,1,1
Bitgo_-_US,1,1
ConversionDateID,1,1
PreOpenAsk,1,1
eMoneyHolderAmount,1,1
Created_30_days,1,1
ExtendedUserValueTypeShortName,1,1
Account_Classification__c,1,1
Pay_Long__c,1,1
SignID,1,1
Trading_Comment__c,1,1
VerificationType,1,1
PTP_Applicability_Description,1,1
4180,1,1
4315,1,1
9587,1,1
1956,1,1
2532,1,1
8829,1,1
6606,1,1
1629,1,1
conversion_sign_ups_post_engagement,1,1
mobile_conversion_lifetime_value_spent_credits_sale_amount,1,1
mobile_conversion_rates_post_engagement,1,1
Current_Knowledge_Center__c,1,1
InitialResponse,1,1
MayForecastManagerShare,1,1
ArticleCaseAttachCount,1,1
Fossil_Fuels,1,1
IsAlive,1,1
monthly_net_chargeable_member_count,1,1
SelfieUploadDate,1,1
AlertTime,1,1
FundingTypeId1,1,1
MoneyFarmEquityUSD,1,1
AM_Username,1,1
OBS_STATUS,1,1
cvr_to_copy_or_add_funds,1,1
traceloop.entity.path,1,1
DBR_Version,1,1
10819,1,1
10823,1,1
9726,1,1
12381,1,1
10767,1,1
Is_PI_Stocks,1,1
Acc_RiskIndex,1,1
Revenue_CFD_Crypto_1M_before,1,1
Cashouts_T0,1,1
NewTrades_T0,1,1
Transaction_ID,1,1
hourly_return,1,1
1131,1,1
Value_eMoneyActions_3M_Deposits,1,1
Site_LUID,1,1
Count_BidDepthOfBook,1,1
AVG_AskSumDollarValue,1,1
DailyProjectedRevenue_OptIn,1,1
Test_Hyperlink__c,1,1
Customers_Holding_CFD_Long_Positions__c,1,1
ISIN__c,1,1
Issue_Resolution__c,1,1
Instrument_ShortName,1,1
6514,1,1
1923,1,1
1585,1,1
3955,1,1
2594,1,1
2319,1,1
2896,1,1
4450,1,1
5667,1,1
6610,1,1
auto_recon,1,1
AffiliateeCostAccepted,1,1
salt,1,1
segments_searchTermMatchType,1,1
video_cta_clicks,1,1
_1_d_view,1,1
mobile_conversion_lifetime_value_purchases_sale_amount,1,1
mobile_conversion_invites_post_engagement,1,1
Linked_Detail_Reversal_Date,1,1
core_lg_mlre_score,1,1
TelcoBase2,1,1
MobileDeviceModel,1,1
signup_platform,1,1
last_webapp_open_at,1,1
is_voyager_x_sell,1,1
app_promotion_type,1,1
min_usage_timestamp,1,1
10833,1,1
10346,1,1
11597,1,1
12248,1,1
10162,1,1
10700,1,1
12165,1,1
10288,1,1
EUR/GBP,1,1
10954,1,1
DepositedOptions_ThisWeek,1,1
MinutesToVerify,1,1
Second_Citizenship,1,1
WindowStart,1,1
AmountInUnitsDecimal_dwh,1,1
EventPayloadRowData_OMSAskSpreaded,1,1
EndingCashIBUKL,1,1
AdjustedTradedPriceOpen,1,1
310,1,1
claim_id,1,1
l_orderkey,1,1
25K_Spreads$,1,1
2ndActionUSDApproxAmount,1,1
Start_NOP,1,1
Start_Bid,1,1
Securities_Default_CA__c,1,1
Selected_Chat_Language__c,1,1
AmountOriginalCurrency,1,1
NumVal,1,1
WithholdingTaxAmountDividendCurrency,1,1
8935,1,1
2228,1,1
2385,1,1
4170,1,1
1426,1,1
8903,1,1
7051,1,1
6080,1,1
6107,1,1
2518,1,1
2512,1,1
5596,1,1
5688,1,1
4235,1,1
2298,1,1
2352,1,1
mobile_conversion_add_to_wishlists_sale_amount,1,1
medallia_xm__Is_Generic__c,1,1
Operational_Score_for_Calculation__c,1,1
Overall_Integration_Status__c,1,1
Customer_Desk__c,1,1
SWIFT_Trading_Broker_Information,1,1
Client_Long/Short,1,1
LastActivtyDate,1,1
principle_ac_ac_plus_score,1,1
activeLendableVal,1,1
Priority_1,1,1
FiatAccount,1,1
first_chargeable_effective_date,1,1
as_of_sydney_date,1,1
Manager_Username,1,1
MeansOfPayments,1,1
Marex-Clients_Lots,1,1
cvr_to_volatility_alert_push_notifications_opened,1,1
10914,1,1
11296,1,1
11426,1,1
10718,1,1
11477,1,1
10387,1,1
10822,1,1
WIFI,1,1
FirstActionType_ThisYear,1,1
Q26_AnswerText,1,1
BO_User_ID,1,1
MoneyInMirror,1,1
ExternalDepositsTPAmount,1,1
ActionTypeId,1,1
insert_timastamp,1,1
eToroFeeAmount,1,1
hvid,1,1
actual_links,1,1
ask_nbbo,1,1
Last15Min,1,1
TX_Tier_LT_Deposits,1,1
Error_Number__c,1,1
HierarchyActualCost,1,1
ActiveTime,1,1
IsValidForRaf,1,1
3403,1,1
6056,1,1
9010,1,1
2110,1,1
7910,1,1
7140,1,1
2045,1,1
5028,1,1
4177,1,1
1673,1,1
2393,1,1
2458,1,1
2318,1,1
5857,1,1
adGroupAdAssetView_fieldType,1,1
link_id,1,1
SmallBannerPhotoUrl,1,1
Outsourcing__c,1,1
cluster_name_G,1,1
Registration_Comments__c,1,1
NVMStatsSF__First_Login_Time__c,1,1
cnt_per_table_name,1,1
CreditInterestSweep,1,1
Controversial_Weapons_Involvement_Cont.,1,1
Tag_tran_cd,1,1
NetTransactionValue_agg,1,1
CFDType,1,1
MessageIndex,1,1
total_incr_trades,1,1
NumberOfTrades,1,1
MarketUnitNOPMap_7,1,1
MarketUnitNOPMap_25,1,1
CreditUnitNOPMap_15,1,1
is_advanced_dedicated_campaign,1,1
customers_running_variable_spreads,1,1
tap_install_cpi_amount,1,1
PayeePartyID,1,1
priceClose,1,1
stat_date,1,1
9952,1,1
10203,1,1
10506,1,1
XAU/USDUnitsNOPavgPosPriceChangeLong,1,1
11476,1,1
GlobalFirstDeposited_ThisMonth,1,1
SubType2,1,1
VolumeSellOpenUnits,1,1
procedure_modifier_4,1,1
recipient_name,1,1
is_email_customization_enabled,1,1
IBAN3rdActionType,1,1
eMoneyLastTxStatus,1,1
TIN_UpdateDate,1,1
NlpIntentRequestCount,1,1
conversation_persisted_id__c,1,1
GlobalStatusDeterminedByIdentificationId,1,1
num_clusters,1,1
ZD_Last_Update_Date_Time__c,1,1
LastAnswerOccurredAt,1,1
1242,1,1
9053,1,1
9446,1,1
9474,1,1
3339,1,1
2463,1,1
1280,1,1
amount_per_month,1,1
is_tradable_cy_sec,1,1
AffiliateSaleAccepted,1,1
Voicenter_Extension_For_Click_To_Call__c,1,1
SchemaEvolutionRunningStatus,1,1
plus_sc_ds_score,1,1
voyager_first_became_financial_date,1,1
DailyAccountPnL,1,1
EOM_Equity_CFD_Crypto_Lev1,1,1
search_query,1,1
_in_usd,1,1
Cost_USD_Yesterday,1,1
Communications,1,1
job_url,1,1
Current_LastName,1,1
11135,1,1
TimeDifferenceMinutes,1,1
100076,1,1
11389,1,1
11021,1,1
10186,1,1
10666,1,1
10284,1,1
NewUsers,1,1
EventPayloadRowData_FirmTradeId,1,1
EventPayloadRowData_RequestedAmountInUSD,1,1
ConversionRateID,1,1
Split_Type,1,1
LimitTargetId,1,1
base_price,1,1
clean_room_name,1,1
ticket_id,1,1
max_clusters,1,1
BlockSubReasonID,1,1
CustomResponse4__c,1,1
blolcked_app_name,1,1
IsManualModifiedBalanceAsPerPriority,1,1
TotalQuantity,1,1
ForeignIncomeTaxPercentage,1,1
5694,1,1
7002,1,1
6413,1,1
9295,1,1
2154,1,1
1278,1,1
1231,1,1
3585,1,1
5646,1,1
6195,1,1
8102,1,1
account_currency_code,1,1
future_short_cut,1,1
Is_Current_List_Instrument,1,1
Is_Automated_User__c,1,1
Hide_Survey_Name__c,1,1
exposureflag_en_res,1,1
core_bmi_mse_score,1,1
DA_Deposit_Address,1,1
RecID,1,1
SUM_Initial_Amount_USD,1,1
asset_buyable,1,1
investment_plan_next_due_date,1,1
DocumentUrl,1,1
total_deposits_gbp,1,1
DepositCustomerName,1,1
FtdDate1,1,1
hermes,1,1
creative_authorized,1,1
Utilities,1,1
11283,1,1
10672,1,1
11542,1,1
10691,1,1
11243,1,1
10554,1,1
9771,1,1
10815,1,1
12330,1,1
DepositFundingType,1,1
CurrenyEquity,1,1
Stop_Distance,1,1
IsLastStat,1,1
root_task_run_id,1,1
Count_CIDs_OptOut,1,1
bronze_file_create_date,1,1
UserData,1,1
9701,1,1
4464,1,1
8853,1,1
9716,1,1
6662,1,1
1667,1,1
2265,1,1
2087,1,1
1420,1,1
2674,1,1
9082,1,1
finra_symbol,1,1
ReviewedOnDate,1,1
fin_cen_open,1,1
ManagementGroupName,1,1
Nuclear,1,1
FEE_AMT_1_FOR_CLEARING_FEE/BOND_INTEREST/ST_TAX,1,1
Transaction_Settlement_Type_Code,1,1
TRACKING_INDICATOR,1,1
AcctCurrCd,1,1
daily_net_chargeable_member_count,1,1
aud_balance_prev_fum_band_narrow,1,1
RecoveryDate,1,1
RelatedCids1,1,1
taxes,1,1
campaign_product_source,1,1
daily_account_pn_l,1,1
Evidence_Text,1,1
12468,1,1
9827,1,1
GER30/EURUnitsNOPavgNegPriceChangeLong,1,1
10610,1,1
11366,1,1
RoutineMonitoringRedFlagsOutdatedData,1,1
Nationality_Final_Score,1,1
Annual_Income_Answer,1,1
position_event_date,1,1
ValidFromInstance,1,1
Planned_Invested_Amount_ID,1,1
IsActiveMIMO_as_of_yesterday,1,1
TargetSU,1,1
PositionFailID,1,1
LOCATE_ID,1,1
l_commitdate,1,1
CorporateAction,1,1
price_end_time,1,1
LastSentOccurred,1,1
Report_Month,1,1
ClosingBalanceGAPRepCur,1,1
SignDate,1,1
AssignedDateTime,1,1
TotalRecords,1,1
PTP_Classification_desc,1,1
EcnFee,1,1
FrankedAmountDividendCurrency,1,1
5979,1,1
2071,1,1
8841,1,1
2905,1,1
2695,1,1
1920,1,1
6862,1,1
2890,1,1
1742,1,1
9113,1,1
6870,1,1
TierTwoLandingPage,1,1
conversion_custom_post_view,1,1
ProviderMinusClients_AmountUSD,1,1
UserPreferencesCreateLEXAppsWTShown,1,1
Has_OCT_positions,1,1
Client_Reference_Number,1,1
PremiumAmount,1,1
isin__identifier,1,1
payment_schedule_start_date,1,1
MaxTickAskSpreaded,1,1
job_change_time,1,1
GatewayID,1,1
DowntimeStatusID,1,1
processed_date_in_bo,1,1
adv_15d,1,1
10226,1,1
10472,1,1
9862,1,1
11020,1,1
12495,1,1
CurrentPlayerStatus,1,1
WithdrawAmountWallet,1,1
ControlPerson,1,1
Q5_Trading_Strategy,1,1
NonVerificationReason,1,1
IsPhoneVerified_FromDate_ToDate,1,1
1025,1,1
written_files,1,1
vision_trading_usd,1,1
admin_insights_publish_frequency,1,1
AVG_MidVWAP50000,1,1
ActualAirdropUnits,1,1
8999,1,1
3720,1,1
6345,1,1
6382,1,1
2108,1,1
9241,1,1
1761,1,1
8110,1,1
1244,1,1
Tier2FirstPositionsCommission,1,1
quality_info_post_click_quality_score,1,1
Occurred_Part,1,1
HistInvestor,1,1
AC_Total,1,1
Available_For_Club_Members_Assignment_US__c,1,1
NVMStatsSF__Automation_Segment__c,1,1
DataTypeId,1,1
plus_bmi_pdlm_score,1,1
cashCollateralQty,1,1
Not_In_Bank,1,1
electronictimestamp,1,1
MrgnUpd_CtrPtyId_OthrCtrPty_IdTp_Ntrl_Id_Id_Id,1,1
nbbqty,1,1
boost_recipe_source,1,1
usd_current_price,1,1
fincen_staking,1,1
has_liquidated_in_period,1,1
order_swap_rate,1,1
ProofOfIdentity_SLAMinutes,1,1
MarketUnitNOPMap_-7,1,1
NetworkReportedRewards,1,1
AfterPaymentStatusID,1,1
isar_submitted_in_assurance,1,1
100012,1,1
10912,1,1
11461,1,1
10724,1,1
10318,1,1
11286,1,1
CurrentAddress,1,1
Q2_AnswerText,1,1
CounterpartyAddress,1,1
Q32_Is_None_Apply_To_Me,1,1
OpenBankingDeposit_Attempt_ID,1,1
Cold_-_Nostro,1,1
54,1,1
owned_by,1,1
WebHookVerifications,1,1
Start_Ask,1,1
Protected_PnL,1,1
IBANUsed,1,1
FTDsCySEC,1,1
BotDefinitionId,1,1
Complex_ETF_Reason__c,1,1
Late_CFD_Paid__c,1,1
Professional_Customer_Application__c,1,1
SetupOwnerId,1,1
PayeeSourceId,1,1
OriginalTransactionDate,1,1
SourceCugAccountId,1,1
Asset_Identifier,1,1
Asset_Symbol,1,1
SecType,1,1
5639,1,1
6117,1,1
1316,1,1
1941,1,1
3715,1,1
8761,1,1
3572,1,1
8765,1,1
2438,1,1
6960,1,1
8617,1,1
8682,1,1
1804,1,1
7975,1,1
8704,1,1
mobile_conversion_installs_order_quantity,1,1
RowVersion,1,1
MIMO_Date_EOM,1,1
NVMStatsSF__Numeric_Wk_of_Year__c,1,1
UserPreferencesShowTitleToExternalUsers,1,1
NVMStatsSF__AgentID__c,1,1
Reason_Description_2,1,1
Divisor,1,1
Total_Financing,1,1
FX_Rate_to_Settle_CCY,1,1
correctness,1,1
infobarrierid,1,1
cid_cysec,1,1
max___regulatory,1,1
lei,1,1
image_ids,1,1
trans_amount,1,1
RegulationLongName,1,1
_informed_about_outransding_wallet_balance_n_a,1,1
AuditHistoryID,1,1
dbu_hours_30d,1,1
count_instrument,1,1
fix_bug,1,1
DJ30/USDUnitsNOPavgPosPriceChangeLong,1,1
USDOLLAR/USD,1,1
9798,1,1
CryptoPnlChange,1,1
Contributor2Campaign,1,1
Real_Crypto,1,1
DepositedIBAN,1,1
TimeStart,1,1
HedgeRiskLimitUSD,1,1
1024,1,1
data_security_mode,1,1
Company,1,1
is_external_write_disabled,1,1
User_Filter,1,1
5K_Spreads$,1,1
Customer_contacted_in_last_12_months__c,1,1
InviteeCanceledAt__c,1,1
Account_Manager_Assignment_Date__c,1,1
Main_Scoring,1,1
1816,1,1
2294,1,1
3105,1,1
7938,1,1
1232,1,1
6231,1,1
2160,1,1
1791,1,1
