referring_schema,referring_name,referring_type,referenced_table_bare,sample_match
BI_DB_dbo,SP_US_Mailing_Address_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_US_Mailing_Address_Non_US_Regulation_Email,)  TRUNCATE TABLE 	BI_DB_dbo.[BI_DB_US_Mailing_Address_Non_US_Regulation_Email]			 INSERT INTO BI_DB_dbo.[BI
Dealing_dbo,SP_Dealing_DSC_HedgeOnIndices,SQL_STORED_PROCEDURE,DSC_HedgeOnIndices_H,    	DELETE FROM  Dealing_dbo.DSC_HedgeOnIndices_H WHERE DateID >= @Dateint  	IN
Dealing_dbo,SP_Dealing_DSC_HedgeOnIndices,SQL_STORED_PROCEDURE,DSC_HedgeOnIndices,INS  	DELETE FROM Dealing_dbo.DSC_HedgeOnIndices WHERE DateID >= @Dateint 	INS
BI_DB_dbo,SP_Create_External_PositionPnL_UK_Custody,SQL_STORED_PROCEDURE,BI_DB_PositionPnL_UK_Custody,Gold/sql_dp_prod_we/BI_DB_dbo/BI_DB_PositionPnL_UK_Custody/etr_y='+@etr_y+'/etr_ym='+@et
BI_DB_dbo,SP_rsk_AgregatedRisk,SQL_STORED_PROCEDURE,BI_DB_rsk_Portfolio, NOP  select * from BI_DB_dbo.BI_DB_rsk_Portfolio with(nolock) where Date=  @ee
BI_DB_dbo,SP_rsk_AgregatedRisk,SQL_STORED_PROCEDURE,BI_DB_rsk_DailyRiskAgg,std 			 delete from BI_DB_dbo.BI_DB_rsk_DailyRiskAgg where Date =@eed --@sd Bugfix
BI_DB_dbo,SP_rsk_AgregatedRisk,SQL_STORED_PROCEDURE,BI_DB_Mirror_Assets_Allocation,pe   TRUNCATE TABLE BI_DB_dbo.BI_DB_Mirror_Assets_Allocation  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_IFR_KFactors_Automation_KDTF_Client_ShortLong,SQL_STORED_PROCEDURE,Dealing_ClientsCapitalAdequacy,ts_Short_OP  FROM Dealing_dbo.Dealing_ClientsCapitalAdequacy WHERE 1=1  AND Regulation IN 
BI_DB_dbo,SP_AccountClosure,SQL_STORED_PROCEDURE,BI_DB_AccountClosure, TRUNCATE TABLE  [BI_DB_dbo].[BI_DB_AccountClosure]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_AccountClosure,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,losureStatusID JOIN BI_DB_dbo.BI_DB_CID_DailyPanel_FullData bdcdpfd ON pc.RealCID = bdcdp
BI_DB_dbo,SP_Investment_Monthly_Data,SQL_STORED_PROCEDURE,BI_DB_Investment_Monthly_Data,------  DELETE FROM BI_DB_dbo.BI_DB_Investment_Monthly_Data  WHERE @LastDayOfMonth = [Mon
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_Club,ert Data into Table BI_DB.dbo.BI_DB_CID_DailyPanel_Club  ************************** *
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_ClubChangeLogProduct,untManagerID   FROM BI_DB_dbo.BI_DB_ClubChangeLogProduct ccl WITH (nolock)   INNER JOI
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,Daily --  FROM [BI_DB].[dbo].[BI_DB_InterestDaily] --  WHERE DateID = @ddINT --
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_InterestMonthly,erest --  FROM [BI_DB].[dbo].[BI_DB_InterestMonthly] --  WHERE [MonthOfInterest] 
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,ion --         FROM BI_DB.dbo.BI_DB_CID_DailyCluster cls WITH (NOLOCK) --		 INNER 
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,M #funded f JOIN [BI_DB_dbo].[BI_DB_UsageTracking_SF] bduts ON f.CID = bduts.CID W
BI_DB_dbo,SP_CID_DailyPanel_Club,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport,D) RevenueCopy FROM BI_DB_dbo.BI_DB_DailyCommisionReport bddcr WHERE bddcr.DateID = @d
BI_DB_dbo,SP_CID_BalanceDays,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData, data source for revenue from BI_DB_CID_DailyPanel_FullData to BI_DB_DailyCommisionReport
BI_DB_dbo,SP_CID_BalanceDays,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport,DB_CID_DailyPanel_FullData to BI_DB_DailyCommisionReport *****************************
BI_DB_dbo,SP_CID_BalanceDays,SQL_STORED_PROCEDURE,BI_DB_CID_BalanceDays,)   DELETE FROM  [BI_DB_dbo].[BI_DB_CID_BalanceDays] WHERE CID IN (SELECT CID FRO
Dealing_dbo,SP_Regime_Flags,SQL_STORED_PROCEDURE,Dealing_DealingDashboard_Clients,tribution FROM [Dealing_dbo].[Dealing_DealingDashboard_Clients] WITH (NOLOCK)  WHERE DateID 
BI_DB_dbo,SP_Index_Divident_TaxReport_CID_Level,SQL_STORED_PROCEDURE,BI_DB_Index_Dividend_TaxReport_CID_Level,)	    DELETE FROM  BI_DB_dbo.[BI_DB_Index_Dividend_TaxReport_CID_Level] WHERE DateID = @DateID   INS
BI_DB_dbo,Function_DDR_Aggregation_ThisMonth,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Customer_Periodic_Status,as Global_FTDA FROM BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status ps WHERE ps.Date = @edate 			
BI_DB_dbo,Function_DDR_Aggregation_ThisMonth,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Customer_Daily_Status,Global_FTDA			 FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status ds WHERE ds.Date BETWEEN DATE
BI_DB_dbo,SP_AML_Documents_Dashboard,SQL_STORED_PROCEDURE,BI_DB_AML_Documents_Dashboard,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_Documents_Dashboard   INSERT INTO BI_DB_dbo.BI_DB
Dealing_dbo,SP_Staking_DailyPool_US,SQL_STORED_PROCEDURE,Dealing_Staking_DailyPool_US,====  DELETE FROM Dealing_dbo.Dealing_Staking_DailyPool_US WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_M_Subsidieries_Realized_Commissions_Adjustments,SQL_STORED_PROCEDURE,BI_DB_Subsidieries_Realized_Commissions_Adjustments,e      DELETE FROM BI_DB_dbo.[BI_DB_Subsidieries_Realized_Commissions_Adjustments] WHERE [EOMonth] = @Date INSE
BI_DB_dbo,SP_BI_DB_German_Open_Real_Crypto_Positions_Daily,SQL_STORED_PROCEDURE,BI_DB_German_Open_Real_Crypto_Positions_Daily,ncy  DELETE FROM [BI_DB_dbo].[BI_DB_German_Open_Real_Crypto_Positions_Daily] WHERE DateID = @DateID  INSE
Dealing_dbo,SP_PreviouslyIdentifiedAbusers,SQL_STORED_PROCEDURE,Dealing_PreviouslyIdentifiedAbusers, into DELETE FROM Dealing_dbo.Dealing_PreviouslyIdentifiedAbusers WHERE Date= @Date    INSERT i
Dealing_dbo,SP_PreviouslyIdentifiedAbusers,SQL_STORED_PROCEDURE,Dealing_PreviouslyIdentifiedAbusers_Email,rt TRUNCATE TABLE Dealing_dbo.Dealing_PreviouslyIdentifiedAbusers_Email  INSERT INTO Dealing_dbo.Deal
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,te) AS MaxDate FROM BI_DB_dbo.BI_DB_CID_MonthlyPanel_FullData);  DECLARE @LookbackDaysRAT I
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,lationID LEFT JOIN BI_DB_dbo.[BI_DB_CIDFirstDates] fd 	ON fd.CID = dc.RealCID W
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_Vulnerability_Positions,;   TRUNCATE TABLE BI_DB_dbo.[BI_DB_Vulnerability_Positions];  INSERT INTO BI_DB_dbo.[BI_
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_Vulnerability_CanceledWithdrawals,    TRUNCATE TABLE BI_DB_dbo.[BI_DB_Vulnerability_CanceledWithdrawals];  INSERT INTO BI_DB_dbo.[BI_
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,eclaredSavings FROM BI_DB_dbo.BI_DB_KYC_Panel kyc WITH (NOLOCK) JOIN #Clien
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,ssScore_Status FROM BI_DB_dbo.BI_DB_Scored_Appropriateness_Negative_Market neg JOIN #ClientsBothAlerts c
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SQL_STORED_PROCEDURE,BI_DB_Vulnerability_LifetimeMetrics,    TRUNCATE TABLE BI_DB_dbo.[BI_DB_Vulnerability_LifetimeMetrics];  INSERT INTO BI_DB_dbo.[BI_
Dealing_dbo,SP_Fails_PI,SQL_STORED_PROCEDURE,Dealing_Fails_PI,ble   DELETE FROM Dealing_dbo.Dealing_Fails_PI WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation,SQL_STORED_PROCEDURE,BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation,******/ DELETE FROM BI_DB_dbo.BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation WHERE DateID = @DateID  INSER
Dealing_dbo,SP_Staking_Emails,SQL_STORED_PROCEDURE,Dealing_Staking_Results,ription: - Update Dealing_dbo.Dealing_Staking_Results with the actual results of Ai
Dealing_dbo,SP_Staking_Emails,SQL_STORED_PROCEDURE,Dealing_Staking_Compensation, results of Airdrop 			- Fill Dealing_Staking_Compensation and Dealing_Staking_Emails   
Dealing_dbo,SP_Staking_Emails,SQL_STORED_PROCEDURE,Dealing_Staking_Summary,LevelID LEFT JOIN Dealing_dbo.Dealing_Staking_Summary s ON s.StakingMonthID = r.Sta
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,onLevel3Date 		FROM BI_DB_dbo.BI_DB_CIDFirstDates bdcd 		WHERE bdcd.Verificatio
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_MarketingCloudDaily,e = GETDATE() 	FROM BI_DB_dbo.BI_DB_MarketingCloudDaily a 	JOIN #verification b 		ON 
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,ID AS DateID  	FROM BI_DB_dbo.BI_DB_CID_DailyCluster bdcdc WITH (NOLOCK) 	WHERE  b
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,tment_Answers] FROM BI_DB_dbo.BI_DB_KYC_Panel bdkp WITH (NOLOCK) WHERE KYC_
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_Club,tToClubUpgrade FROM BI_DB_dbo.BI_DB_CID_DailyPanel_Club bdcdpc WITH (NOLOCK) WHERE bd
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_Demo_CID_Panel, ATU.CID)     /* Not migrated BI_DB_Demo_CID_Panel  /***************** Demo  ***
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_CID_LifeStageDefinition, [RealCID]    FROM BI_DB_dbo.[BI_DB_CID_LifeStageDefinition] a WITH (NOLOCK)    WHERE   a
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,DWH_GainDaily,ainExecutionID FROM BI_DB_dbo.DWH_GainDaily  gd WITH (NOLOCK) WHERE CAST(
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_KYC_Score_CID_Level,ter LeadScore  FROM BI_DB_dbo.BI_DB_KYC_Score_CID_Level WHERE UpdateDate >= @date   C
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_AllPlatforms,ap.RealCID CID FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms bddfmap WHERE MIMOAction = 'D
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_AUM,l EquityGlobal FROM BI_DB_dbo.BI_DB_DDR_Fact_AUM bddfa WHERE bddfa.DateID = @d
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_RAF_Invitees_KPIs,RAF_Inviter    FROM BI_DB_dbo.BI_DB_RAF_Invitees_KPIs raf JOIN DWH_dbo.Dim_Customer
BI_DB_dbo,SP_MarketingCloudDaily,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,And_Shares_ISA FROM BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data kycqa JOIN DWH_dbo.Dim_Custom
BI_DB_dbo,SP_CMR_Automation_ASIC_CheckTableUpdate,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,"= @dateID  UNION ALL  SELECT 'BI_DB_InterestDaily' AS TableName 	,CAST(MAX(Upda"
BI_DB_dbo,SP_W_Wed_Compliance_Vulnerability,SQL_STORED_PROCEDURE,BI_DB_W_Wed_Compliance_Vulnerability_ALL,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_W_Wed_Compliance_Vulnerability_ALL  INSERT INTO  BI_DB_dbo.BI_DB
BI_DB_dbo,SP_AML_Gatsby_Alerts,SQL_STORED_PROCEDURE,BI_DB_AML_Gatsby_Alerts,  -- TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_Gatsby_Alerts  -- EXEC BI_DB_dbo.SP_AML_Gat
Dealing_dbo,SP_FactSet_Dependency_Status,SQL_STORED_PROCEDURE,Dealing_FactSet_Dependency_Status, = OBJECT_ID('Dealing_staging.Dealing_FactSet_Dependency_Status') )     DROP EXTERNAL TABLE D
Dealing_dbo,SP_M_CME_Reporting,SQL_STORED_PROCEDURE,Dealing_CME_Reporting,bles  DELETE from Dealing_dbo.Dealing_CME_Reporting where Date = @EndOfMonth  INS
BI_DB_dbo,SP_LiveAcquisitionDashboard_Daily,SQL_STORED_PROCEDURE,BI_DB_LiveAcquisitionDashboard_Daily,*/   DELETE FROM [BI_DB_dbo].[BI_DB_LiveAcquisitionDashboard_Daily] WHERE Date <= @date   INSERT
BI_DB_dbo,SP_D_Compliance_Surveillance_ShortTermTrades,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,MirrorID LEFT JOIN BI_DB_dbo.[BI_DB_CIDFirstDates] fd WITH (NOLOCK) ON ac.CID =
BI_DB_dbo,SP_D_Compliance_Surveillance_ShortTermTrades,SQL_STORED_PROCEDURE,BI_DB_Compliance_Surveillance_ShortTermTrades,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_Compliance_Surveillance_ShortTermTrades];  INSERT INTO [BI_DB_dbo].[B
BI_DB_dbo,SP_Revenue14DaysToBigQuery,SQL_STORED_PROCEDURE,BI_DB_Revenue14DaysToBigQuery,te)  DELETE FROM [BI_DB_dbo].[BI_DB_Revenue14DaysToBigQuery] WHERE CAST(FirstDepositeDate
BI_DB_dbo,SP_Revenue14DaysToBigQuery,SQL_STORED_PROCEDURE,BI_DB_CID_BalanceDays,ustomer] dc JOIN [BI_DB_dbo].[BI_DB_CID_BalanceDays] b ON dc.RealCID=b.CID WHERE 
BI_DB_dbo,SP_Daily_HighCashoutEmailsForManagement,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,houts1 all1 JOIN [BI_DB_dbo].[BI_DB_UsageTracking_SF] ut WITH (NOLOCK) ON ut.CID=a
BI_DB_dbo,SP_Daily_HighCashoutEmailsForManagement,SQL_STORED_PROCEDURE,BI_DB_Daily_HighCashoutEmailsForManagement, Truncate table  [BI_DB_dbo].[BI_DB_Daily_HighCashoutEmailsForManagement]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_CopyBlockedAUM,SQL_STORED_PROCEDURE,BI_DB_CopyBlockedAUM,ame and LastName cloumns from BI_DB_CopyBlockedAUM and BI_DB_CopyBlockedAUMHisto
BI_DB_dbo,SP_CopyBlockedAUM,SQL_STORED_PROCEDURE,BI_DB_CopyBlockedAUMHistory,"from BI_DB_CopyBlockedAUM and BI_DB_CopyBlockedAUMHistory tables (as part of ""Move PII "
BI_DB_dbo,SP_CopyBlockedAUM,SQL_STORED_PROCEDURE,DWH_CIDsDailyRisk,"	,ri.RiskScore FROM BI_DB_dbo.DWH_CIDsDailyRisk cdr WITH (NOLOCK) JOIN #block"
BI_DB_dbo,SP_AML_BI_Alerts_New,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,UpperLevel     FROM BI_DB_dbo.BI_DB_KYC_Panel bdkp     JOIN #pop pp ON pp.C
BI_DB_dbo,SP_AML_BI_Alerts_New,SQL_STORED_PROCEDURE,BI_DB_AML_BI_Alerts_New,ISTS (SELECT 1 FROM BI_DB_dbo.BI_DB_AML_BI_Alerts_New a WHERE a.CID = pp.CID AND a.
BI_DB_dbo,SP_H_AssignmentToolBacklog,SQL_STORED_PROCEDURE,BI_DB_AllDeposits,s.TeamID left join BI_DB_dbo.[BI_DB_AllDeposits] ad on ad.CID=v.CID and IsFTD
BI_DB_dbo,SP_H_AssignmentToolBacklog,SQL_STORED_PROCEDURE,BI_DB_AssignmentToolBacklog,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_AssignmentToolBacklog]  INSERT INTO [BI_DB_dbo].[BI
Dealing_dbo,SP_DailyAvgSpread,SQL_STORED_PROCEDURE,Dealing_DailyAvgSpread,   DELETE FROM [Dealing_dbo].[Dealing_DailyAvgSpread] WHERE Date=@Date INSERT INTO
BI_DB_dbo,SP_US_Citizens_Under_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ulationID LEFT JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd ON bdcd.CID=dc.RealCID W
BI_DB_dbo,SP_US_Citizens_Under_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_Tax_Compliance_TIN,AS KYC_Country FROM BI_DB_dbo.BI_DB_Tax_Compliance_TIN JOIN DWH_dbo.Dim_Customer dc 
BI_DB_dbo,SP_US_Citizens_Under_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_US_Citizens_Under_Non_US_Regulation, #final f LEFT JOIN BI_DB_dbo.BI_DB_US_Citizens_Under_Non_US_Regulation u ON f.CID = u.CID WHERE u.CI
BI_DB_dbo,SP_Instrument_Overview,SQL_STORED_PROCEDURE,BI_DB_First5Actions,uments i INNER JOIN BI_DB_dbo.BI_DB_First5Actions bdfa ON bdfa.FirstInstrument=
BI_DB_dbo,SP_Instrument_Overview,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport, AS 'Revenue'  FROM BI_DB_dbo.BI_DB_DailyCommisionReport bddcr INNER JOIN #instruments
BI_DB_dbo,SP_Instrument_Overview,SQL_STORED_PROCEDURE,BI_DB_Instrument_Overview,nt date DELETE FROM BI_DB_dbo.BI_DB_Instrument_Overview WHERE @Date=Date DELETE FROM 
BI_DB_dbo,SP_US_Apex_Stocks_Activity_Recon,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Stocks_Activity_eToroDB,o DB   DELETE FROM BI_DB_dbo.[BI_DB_US_Apex_Stocks_Activity_eToroDB]  WHERE Date=@Date   INSERT I
BI_DB_dbo,SP_US_Apex_Stocks_Activity_Recon,SQL_STORED_PROCEDURE,BI_DB_US_Apex_Stocks_Activity_Apex, 	     DELETE FROM BI_DB_dbo.[BI_DB_US_Apex_Stocks_Activity_Apex]  WHERE EntryDate=@Date  INSE
BI_DB_dbo,SP_AML_BI_Alerts_New_Singapore,SQL_STORED_PROCEDURE,BI_DB_AML_BI_Alerts_New_Singapore, = ll.CID LEFT JOIN BI_DB_dbo.BI_DB_AML_BI_Alerts_New_Singapore prev_alerts     ON pp.CID = p
BI_DB_dbo,SP_DDR_Process_Monitor,SQL_STORED_PROCEDURE,BI_DB_DDR_Customer_Daily_Status,(*) AS CountDS FROM BI_DB_dbo.BI_DB_DDR_Customer_Daily_Status  bdvddp WHERE bdvddp.DateID =
BI_DB_dbo,SP_DDR_Process_Monitor,SQL_STORED_PROCEDURE,BI_DB_DDR_Customer_Periodic_Status,(*) AS CountPS FROM BI_DB_dbo.BI_DB_DDR_Customer_Periodic_Status  bdvddp WHERE bdvddp.DateID =
BI_DB_dbo,SP_DDR_Process_Monitor,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_Trading_Platform, SumDepFactDDR FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_Trading_Platform  bdvddp WHERE bdvddp.DateID =
BI_DB_dbo,SP_DDR_Process_Monitor,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_eMoney_Platform,DepFactDDRFact FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform  bdvddp WHERE bdvddp.DateID =
Dealing_dbo,SP_SAXO_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_EODRecon,ratetoUSD FROM [Dealing_dbo].[Dealing_Duco_EODRecon] dde WITH (NOLOCK) JOIN #Five
Dealing_dbo,SP_SAXO_Recon,SQL_STORED_PROCEDURE,Dealing_Duco_ActivityRecon,Toro_FX_Rate FROM Dealing_dbo.Dealing_Duco_ActivityRecon ddar JOIN #Fivetran f ON ddar
Dealing_dbo,SP_SAXO_Recon,SQL_STORED_PROCEDURE,Dealing_SAXORecon_EODHoldings,----  DELETE FROM Dealing_dbo.Dealing_SAXORecon_EODHoldings WHERE Date = @Date  INSERT IN
Dealing_dbo,SP_SAXO_Recon,SQL_STORED_PROCEDURE,Dealing_SAXORecon_Trades, fe   DELETE FROM Dealing_dbo.Dealing_SAXORecon_Trades WHERE Date = @Date INSERT INT
BI_DB_dbo,SP_Compensation_Activity_Data,SQL_STORED_PROCEDURE,BI_DB_Compensation_Activity_Data_CompensationReason,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_Compensation_Activity_Data_CompensationReason  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_Compensation_Activity_Data,SQL_STORED_PROCEDURE,BI_DB_Compensation_Activity_Data_Regulation,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_Compensation_Activity_Data_Regulation  INSERT INTO BI_DB_dbo.BI_DB_
Dealing_dbo,SP_Market_Manipulation_Report,SQL_STORED_PROCEDURE,BI_DB_CopyDailyData,"ND),0) WTD_PnL FROM BI_DB_dbo.BI_DB_CopyDailyData bdcdd JOIN BI_DB_dbo.BI_DB_CI"
Dealing_dbo,SP_Market_Manipulation_Report,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ailyData bdcdd JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd ON bdcdd.CID = bdcd.CID 
Dealing_dbo,SP_Market_Manipulation_Report,SQL_STORED_PROCEDURE,Dealing_Market_Manipulation_Report,***/  DELETE FROM Dealing_dbo.Dealing_Market_Manipulation_Report WHERE Date = @Yesterday  INSE
Dealing_dbo,SP_MCS_Model_Report,SQL_STORED_PROCEDURE,Dealing_MCS_Model_Report,   DELETE FROM [Dealing_dbo].[Dealing_MCS_Model_Report] WHERE Date = @Date  INSERT I
BI_DB_dbo,SP_Capital_Guarantee_Panel,SQL_STORED_PROCEDURE,BI_DB_CapitalGuarantee_Panel,       --DROP TABLE BI_DB_dbo.BI_DB_CapitalGuarantee_Panel  --SET QUOTED_IDENTIFIER ON -
BI_DB_dbo,SP_CMR_Key_Measures_Nested,SQL_STORED_PROCEDURE,BI_DB_Finance_Real_Futures_Custody_And_Transfers," ,x.ActionType FROM BI_DB_dbo.BI_DB_Finance_Real_Futures_Custody_And_Transfers x LEFT JOIN ( /************ C"
BI_DB_dbo,SP_Inactivity_Fees,SQL_STORED_PROCEDURE,BI_DB_InactivityFees,     TRUNCATE TABLE BI_DB_dbo.BI_DB_InactivityFees   INSERT INTO BI_DB_dbo.BI_DB
Dealing_dbo,SP_StocksOverrideRateLog,SQL_STORED_PROCEDURE,StocksOverrideRateLog,table DELETE FROM Dealing_dbo.StocksOverrideRateLog WHERE Date = @Date  INSERT IN
BI_DB_dbo,SP_HighRedeemsApprovalForManagement,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,edeems all1 JOIN [BI_DB_dbo].[BI_DB_UsageTracking_SF] ut ON ut.CID=all1.CID JOIN [
BI_DB_dbo,SP_HighRedeemsApprovalForManagement,SQL_STORED_PROCEDURE,BI_DB_D_HighRedeemsApprovalForManagement, Truncate table  [BI_DB_dbo].[BI_DB_D_HighRedeemsApprovalForManagement]  INSERT INTO [BI_DB_dbo].[BI
Dealing_dbo,SP_NOP_LPandClients,SQL_STORED_PROCEDURE,Dealing_NOP_LPandClients,/ Delete  from [Dealing_dbo].[Dealing_NOP_LPandClients] where DateID< CAST(CONVERT(V
Dealing_dbo,SP_Marex_Recon_only_for_rerun,SQL_STORED_PROCEDURE,Dealing_Marex_Recon_EODHoldings,----- DELETE FROM Dealing_dbo.Dealing_Marex_Recon_EODHoldings WHERE Date=@Date  INSERT INTO
Dealing_dbo,SP_Marex_Recon_only_for_rerun,SQL_STORED_PROCEDURE,Dealing_Marex_Recon_EODHoldings_Futures,tures DELETE FROM Dealing_dbo.Dealing_Marex_Recon_EODHoldings_Futures WHERE Date=@Date  INSERT INTO
BI_DB_dbo,SP_Vulnerable_Customers,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data,ame 'Country'  FROM BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data bdkqard INNER JOIN DWH_dbo.Di
BI_DB_dbo,SP_Vulnerable_Customers,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ountryID INNER JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd ON bdcd.CID=dc.RealCID I
BI_DB_dbo,SP_Vulnerable_Customers,SQL_STORED_PROCEDURE,BI_DB_Vulnerable_Customers,sert TRUNCATE TABLE BI_DB_dbo.BI_DB_Vulnerable_Customers 				     INSERT INTO BI_DB_db
Dealing_dbo,SP_OfferedInstruments,SQL_STORED_PROCEDURE,Dealing_OfferedInstruments,   DELETE FROM [Dealing_dbo].[Dealing_OfferedInstruments]  WHERE Date=@Date INSERT INT
BI_DB_dbo,SP_W_Mon_AML_FCA_Crypto_Threshold,SQL_STORED_PROCEDURE,BI_DB_AML_FCA_Crypto_Threshold,******/ DELETE FROM BI_DB_dbo.BI_DB_AML_FCA_Crypto_Threshold WHERE DateID = @DateID  INSER
BI_DB_dbo,SP_AML_KYC_Process,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,bReasonID LEFT JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd ON bdcd.CID = dc.RealCID
BI_DB_dbo,SP_AML_KYC_Process,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport,verFee) AS Rev FROM BI_DB_dbo.BI_DB_DailyCommisionReport bddcr WHERE bddcr.DateID <=  
