hub_id,file,source_field,trigger_raw,trigger_normalized
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,BI_DB_AppFlyer_Reports,bi_db_appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,bi_db_appflyer_reports,bi_db_appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,appflyer_reports,appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,appflyer,appflyer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AppFlyer,appflyer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AppsFlyer,appsflyer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,apps_flyer,apps_flyer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,apps-flyer,apps-flyer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,main.bridgeclaw_permitted_data.appflyer_reports,main bridgeclaw_permitted_data appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,bridgeclaw_permitted_data.appflyer_reports,bridgeclaw_permitted_data appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,bronze_marketperformance_tracking_customer,bronze_marketperformance_tracking_customer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,marketperformance_tracking_customer,marketperformance_tracking_customer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,SP_AppFlyer_Reports,sp_appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,BI_DB.dbo.SP_AppFlyer_Reports,bi_db dbo sp_appflyer_reports
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile attribution,mobile attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile install,mobile install
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile installs,mobile installs
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,app install,app install
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,app installs,app installs
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,app-install,app-install
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,install attribution,install attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile measurement partner,mobile measurement partner
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,MMP,mmp
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,MMP postback,mmp postback
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,postback,postback
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,post-back,post-back
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,S2S,s2s
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,S2S event,s2s event
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,server-to-server,server-to-server
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,server to server,server to server
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,SDK event,sdk event
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,SDK source,sdk source
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,SDK install,sdk install
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,multi-touch attribution,multi-touch attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,multi touch attribution,multi touch attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,last-touch attribution,last-touch attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,last touch attribution,last touch attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,view-through attribution,view-through attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,view through,view through
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,click attribution,click attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,impression attribution,impression attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,attribution chain,attribution chain
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,contributor chain,contributor chain
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,attribution lookback,attribution lookback
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,retargeting,retargeting
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,re-engagement,re-engagement
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,reengagement,reengagement
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,re-attribution,re-attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,re attribution,re attribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,organic install,organic install
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,OrganicInstalls,organicinstalls
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Installs,installs
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,InAppEvents,inappevents
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,in-app event,in-app event
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,in app event,in app event
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,in-app revenue,in-app revenue
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EtoroReport,etororeport
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventName,eventname
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventSource,eventsource
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventValue,eventvalue
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventRevenue,eventrevenue
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventRevenueUSD,eventrevenueusd
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,EventRevenueCurrency,eventrevenuecurrency
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AttributedTouchType,attributedtouchtype
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AttributedTouchTime,attributedtouchtime
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,InstallTime,installtime
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor1Partner,contributor1partner
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor1MediaSource,contributor1mediasource
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor1Campaign,contributor1campaign
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor1TouchType,contributor1touchtype
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor1TouchTime,contributor1touchtime
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor2Partner,contributor2partner
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor2MediaSource,contributor2mediasource
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor2Campaign,contributor2campaign
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor3Partner,contributor3partner
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Contributor3MediaSource,contributor3mediasource
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,IsRetargeting,isretargeting
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,RetargetingConversionType,retargetingconversiontype
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,IsPrimaryAttribution,isprimaryattribution
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,IsReceiptValidated,isreceiptvalidated
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AttributionLookback,attributionlookback
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,ReengagementWindow,reengagementwindow
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,HTTPReferrer,httpreferrer
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,OriginalURL,originalurl
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,CostModel,costmodel
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,CostValue,costvalue
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AppsFlyerID,appsflyerid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AppsflyerID,appsflyerid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AppsFlyerId,appsflyerid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,IDFA,idfa
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,IDFV,idfv
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AdvertisingID,advertisingid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Google Advertising ID,google advertising id
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,Android GAID,android gaid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,GAID,gaid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,AndroidID,androidid
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,device id,device id
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile device id,mobile device id
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,device identifier,device identifier
domain-marketing-and-acquisition,knowledge/skills/domain-marketing-and-acquisition/appflyer-mobile-attribution.md,triggers,mobile device identifier,mobile device identifier
